都道府県,市区町村,避難所名,住所,緯度,経度,避難所,一時避難所,広域避難所,地震,風水害,津波,収容人数,備蓄品,備考
山形県,南都留郡山中湖村,旭日丘公民館,山梨県南都留郡山中湖村平野506-624,35.408082,138.885503,1,0,0,-,-,-,,,
山形県,南都留郡山中湖村,山中湖村公民館,山梨県南都留郡山中湖村山中448,35.420292,138.849288,1,0,0,-,-,-,,,
山形県,南都留郡山中湖村,山中小学校,山梨県南都留郡山中湖村山中705,35.425312,138.84683,1,0,0,-,-,-,,,
山形県,南都留郡鳴沢村,特別養護老人ホーム富士山荘,山梨県南都留郡鳴沢村5061,35.475454,138.724341,1,0,0,1,1,0,30 人,,福祉避難所
山形県,南都留郡山中湖村,長池コミュニティセンター,山梨県南都留郡山中湖村平野3307,35.428463,138.870607,1,0,0,-,-,-,,,
山形県,南都留郡鳴沢村,鳴沢村大田和公民館,山梨県南都留郡鳴沢村3864-1,35.488195,138.726554,1,0,0,1,1,0,100 人,アルファー米・水・乾パン・毛布　等,避難所
山形県,南都留郡山中湖村,山中湖村コミュニティセンター,山梨県南都留郡山中湖村平野283,35.425822,138.909266,1,0,0,-,-,-,,,
山形県,南都留郡山中湖村,東小学校,山梨県南都留郡山中湖村平野2435-1,35.423314,138.891845,1,0,0,-,-,-,,,
山形県,南都留郡鳴沢村,京王1次別荘テニスコート,山梨県南都留郡鳴沢村10443-744,35.456523,138.740357,0,1,0,1,1,0,721 人,,避難場所
山形県,南都留郡山中湖村,平野保育所,山梨県南都留郡山中湖村平野1997-1,35.429536,138.898912,1,0,0,-,-,-,,,
山形県,南都留郡山中湖村,山中湖中学校,山梨県南都留郡山中湖村山中341-40,35.408481,138.857133,1,0,0,-,-,-,,,
山形県,南都留郡鳴沢村,紅葉台センチュリーヴィラ別荘管理事務所,山梨県南都留郡鳴沢村11264-154,35.470776,138.678671,0,1,0,1,1,0,721 人,,避難場所
山形県,南都留郡鳴沢村,鳴沢いきやりの湯,山梨県南都留郡鳴沢村8531-71,35.478464,138.694011,1,0,0,1,1,0,15 人,,避難所
山形県,南都留郡鳴沢村,鳴沢村総合センター,山梨県南都留郡鳴沢村1451-21,35.48325,138.712737,1,0,0,1,1,0,267 人,アルファー米・水・乾パン・毛布　等,避難所
山形県,南都留郡鳴沢村,鳴沢小学校グラウンド,山梨県南都留郡鳴沢村1585-1,35.481593,138.707266,0,1,0,1,1,0,5000 人,,避難場所
山形県,南都留郡山中湖村,山中湖村住民児童体育館,山梨県南都留郡山中湖村山中705（山中小学校内）,35.425145,138.846263,1,0,0,-,-,-,,,
山形県,南都留郡鳴沢村,鳴沢村山道ホール,山梨県南都留郡鳴沢村748-1,35.482557,138.700724,1,0,0,1,1,0,63 人,,避難所
山形県,南都留郡山中湖村,山中保育所,山梨県南都留郡山中湖村山中865-292,35.42882,138.84925,1,0,0,-,-,-,,,
山形県,南都留郡山中湖村,山中湖村民体育館,山梨県南都留郡山中湖村山中341-40,35.408063,138.857413,1,0,0,-,-,-,,,
山形県,南都留郡鳴沢村,鳴沢村民体育館,山梨県南都留郡鳴沢村8531-95,35.477404,138.69792,1,0,0,1,1,0,202 人,,避難所
山形県,南都留郡鳴沢村,さくらの里公園,山梨県南都留郡鳴沢村3016-1,35.489389,138.725169,0,1,0,1,1,0,2222 人,,避難場所
山形県,南巨摩郡南部町,南部町立栄小学校,山梨県南部町内船8766,35.280138,138.465114,1,1,0,1,1,0,579人,食糧・水・発電機等,
山形県,南都留郡鳴沢村,鳴沢村武道館,山梨県南都留郡鳴沢村8531-100,35.476845,138.69676,1,0,0,1,1,0,146 人,,避難所
山形県,南都留郡鳴沢村,京王2次別荘テニスコート,山梨県南都留郡鳴沢村10442-753,35.454334,138.71008,0,1,0,1,1,0,721 人,,避難場所
山形県,甲州市,旧甲州市立大和小学校天目分校,山梨県甲州市大和町木賊119,35.660644,138.810534,1,0,0,-,-,-,,,
山形県,南都留郡鳴沢村,鳴沢小学校,山梨県南都留郡鳴沢村1585-1,35.482046,138.707205,1,1,0,1,1,0,610 人,,避難所
山形県,南都留郡鳴沢村,富士観光第3次別荘テニスコート,山梨県南都留郡鳴沢村8545-7,35.449973,138.736714,0,1,0,1,1,0,722 人,,避難場所
山形県,笛吹市,笛吹市立一宮中学校,山梨県笛吹市一宮町末木801,35.647962,138.690804,1,0,0,1,1,0,,,指定避難所
山形県,南都留郡鳴沢村,鳴沢村保健センター,山梨県南都留郡鳴沢村1584,35.481824,138.706463,1,0,0,1,1,0,25 人,,避難所
山形県,南巨摩郡南部町,富士ロイヤルカントリークラブハウス,山梨県南部町,35.208626,138.506945,0,1,0,1,1,0,-人,,
山形県,南都留郡鳴沢村,鳴沢スポーツ広場,山梨県南都留郡鳴沢村8531-35,35.477839,138.696652,0,1,0,1,1,0,11390 人,,避難場所
山形県,笛吹市,笛吹市立境川小学校,山梨県笛吹市境川町小黒坂1941,35.59641,138.624291,1,0,0,1,1,0,,,指定避難所
山形県,西八代郡市川三郷町,市川三郷町立市川小学校,山梨県市川三郷町市川大門5477,35.559023,138.50131,1,1,0,-,-,-,950人,,収容人員は、避難所としてのものです。避難場所としての収容人員は747名です。
山形県,南都留郡鳴沢村,丸紅別荘地公園,山梨県南都留郡鳴沢村10445-492,35.460312,138.73033,0,1,0,1,1,0,1082 人,,避難場所
山形県,笛吹市,笛吹市立石和東小学校,山梨県笛吹市石和町中川478,35.644071,138.656335,1,0,0,1,1,0,,,指定避難所
山形県,都留市,都留市立都留第二中学校,山梨県都留市四日市場750,35.569926,138.915754,1,1,0,1,1,0,1000人,飲料水　乾パン　毛布　発電機,
山形県,南都留郡道志村,善之木コミュニティセンター・道志村善之木体育館,山梨県道志村11125,35.491563,138.973745,1,0,0,-,-,-,,,
山形県,大月市,障害者支援施設もえぎ寮,山梨県大月市富浜町宮谷1510-3,35.62349,138.982504,1,0,0,-,-,-,未定人,,福祉避難所
山形県,大月市,大月市立七保小学校,山梨県大月市七保町葛野2345,35.631835,138.955657,1,1,0,1,1,0,441人,,
山形県,甲府市,甲府市立国母小学校,山梨県甲府市国母4-1-10,35.640888,138.557403,1,1,0,1,1,0,1360人,備蓄米・クラッカー・毛布・組立型トイレ,洪水時は使用不可
山形県,北杜市,ほくと･ぬくもり,山梨県北杜市須玉町若神子2120-1,35.791209,138.421147,1,0,0,-,-,-,10人,食糧・水・毛布・ストーブ,福祉避難所
山形県,南都留郡鳴沢村,屋内テニスコート場,山梨県南都留郡鳴沢村8531-100,35.476739,138.696218,1,0,0,1,1,0,221 人,,避難所
山形県,中央市,一町畑公会堂,山梨県中央市一町畑132,35.592415,138.535672,0,1,0,-,-,-,-人,,
山形県,甲府市,山梨大学（北）グラウンド,山梨県甲府市大手2-2,35.67888,138.57797,0,1,0,-,-,-,-人,,
山形県,甲斐市,甲斐市敷島総合文化会館・敷島公民館,山梨県甲斐市島上条1020,35.688628,138.521862,1,1,0,1,1,0,1629人,アルファ米、飲料水、毛布、発電機等,
山形県,笛吹市,笛吹市立一宮南小学校,山梨県笛吹市一宮町土塚655-2,35.633106,138.697771,1,0,0,1,1,0,,,指定避難所
山形県,大月市,介護老人保健施設ももくら,山梨県大月市七保町下和田2132-1,35.629778,138.970582,1,0,0,-,-,-,30人,,福祉避難所
山形県,中央市,乙黒公会堂,山梨県中央市乙黒418,35.594883,138.545431,0,1,0,-,-,-,-人,,
山形県,甲府市,甲斐清和高等学校里吉グラウンド,山梨県甲府市里吉2-7,35.650873,138.592811,0,1,0,-,-,-,-人,,洪水時は使用不可
山形県,甲斐市,菖蒲沢公民館,山梨県甲斐市菖蒲沢1300-2,35.708616,138.490777,0,1,0,1,1,0,-人,,
山形県,南巨摩郡南部町,アルカディア南部スポーツセンター,山梨県南部町大和360,35.279526,138.455926,1,0,0,1,1,0,727人,,
山形県,韮崎市,韮崎市立穂坂小学校,山梨県韮崎市穂坂町宮久保6121,35.736266,138.482737,1,1,0,1,1,0,1000人,アルファ米・飲料水・毛布・発電機,
山形県,富士吉田市,特別養護老人ホーム　寿荘,山梨県富士吉田市下吉田9丁目9番10号,35.497203,138.811216,1,0,0,-,-,-,30人,,協定福祉避難所
山形県,南巨摩郡南部町,アルカディア文化館横駐車場,山梨県南部町,35.27999,138.45093,0,1,0,1,1,0,-人,,
山形県,南巨摩郡身延町,長塩集会所,山梨県身延町北川1145,35.464429,138.499291,1,1,0,-,-,-,22人,食料・毛布,
山形県,北杜市,明野テニスコート,山梨県北杜市明野町上手8303,35.76948,138.442841,0,1,0,-,-,-,138人,,
山形県,南巨摩郡南部町,城町集会所,山梨県南部町南部8234-1,35.290766,138.45475,1,0,0,1,1,0,10人,,
山形県,南都留郡山中湖村,山中湖村公民館,山梨県山中湖村山中448,35.420298,138.849305,1,1,0,-,-,-,260人,,
山形県,南都留郡道志村,月夜野地区公民館,山梨県道志村2000,35.537346,139.108361,1,0,0,-,-,-,,,
山形県,南巨摩郡身延町,西嶋上二集落センター前,山梨県身延町西嶋551,35.489314,138.447165,0,1,0,-,-,-,-人,,
山形県,南都留郡山中湖村,山中湖村立山中湖中学校,山梨県山中湖村山中341-40,35.408675,138.856985,1,1,0,-,-,-,540人,,
山形県,南巨摩郡南部町,南部町立睦合保育所,山梨県南部町南部4890-1,35.289107,138.444917,1,0,0,1,1,0,71人,,
山形県,南巨摩郡富士川町,富士川町立第3保育所,山梨県富士川町最勝寺1362,35.556379,138.458816,1,1,0,-,-,-,233人,,
山形県,南巨摩郡身延町,農業倉庫前,山梨県身延町梨子,35.444711,138.392822,0,1,0,-,-,-,-人,,
山形県,富士吉田市,障害福祉サービス事業所 けやき園,山梨県富士吉田市下吉田6663番地1,35.502545,138.811818,1,0,0,-,-,-,20人,,協定福祉避難所
山形県,韮崎市,伊藤窪公民館広場,山梨県韮崎市穴山町3421,35.753097,138.424588,0,1,0,1,1,0,-人,,
山形県,南巨摩郡南部町,旧南部町立万沢中学校体育館,山梨県南部町万沢4230,35.224195,138.514647,1,0,0,1,1,0,111人,食糧・水・毛布・発電機等,
山形県,韮崎市,上の原チビッコ広場,山梨県韮崎市穂坂町宮久保2472,35.728372,138.456541,0,1,0,1,1,0,-人,,
山形県,南巨摩郡富士川町,わかば支援学校ふじかわ分校,山梨県富士川町鰍沢5673-12,35.514527,138.451973,1,0,0,-,-,-,,,福祉避難所
山形県,南巨摩郡早川町,初鹿島公民館,山梨県早川町初鹿島981,35.421147,138.39598,1,1,0,-,-,-,,,
山形県,西八代郡市川三郷町,宮原公民館,山梨県市川三郷町宮原609,35.490423,138.47028,1,1,0,-,-,-,32人,飲料水・α米,
山形県,大月市,猿橋公民館殿上分館,山梨県大月市猿橋町殿上4-1,35.614568,138.967625,1,1,0,1,0,0,39人,,
山形県,中央市,布施第三チビッコ広場,山梨県中央市布施220.221.236-1,35.609136,138.525973,0,1,0,-,-,-,-人,,
山形県,南巨摩郡身延町,下大島多目的集会所,山梨県身延町大島4614,35.334478,138.45029,1,1,0,-,-,-,24人,食料・毛布,
山形県,南都留郡山中湖村,山中湖村民体育館,山梨県山中湖村山中341-40,35.408011,138.857392,1,1,0,-,-,-,490人,,
山形県,南巨摩郡富士川町,小塗手駐車場,山梨県富士川町十谷158先,35.506387,138.400301,0,1,0,-,-,-,-人,,
山形県,南巨摩郡南部町,中村組つどいの家,山梨県南部町成島2965-8,35.284169,138.423772,1,0,0,1,1,0,11人,,
山形県,南巨摩郡富士川町,天神社前,山梨県富士川町箱原768-2先,35.509959,138.458848,0,1,0,-,-,-,-人,,
山形県,韮崎市,フレンズ,山梨県韮崎市穴山町8708,35.732143,138.426826,1,0,0,1,1,0,,,協定福祉避難所
山形県,韮崎市,韮崎市立韮崎小学校,山梨県韮崎市本町2-2-41,35.706769,138.453354,1,1,0,1,1,0,2000人,アルファ米・飲料水・毛布・発電機,
山形県,南巨摩郡富士川町,鰍沢口駅前広場,山梨県富士川町,35.541417,138.470631,0,1,0,-,-,-,-人,,
山形県,南都留郡富士河口湖町,富士河口湖町立富士豊茂小学校体育館・校庭,山梨県富士河口湖町富士ケ嶺1209,35.416181,138.617309,1,1,0,1,1,0,1173人,アルファー米・水・毛布・発電機,
山形県,甲府市,甲府市立富竹中学校,山梨県甲府市富竹4-5-8,35.656017,138.536686,1,1,0,1,1,0,1573人,備蓄米・クラッカー・毛布・組立型トイレ,洪水時は使用不可
山形県,南都留郡富士河口湖町,富士河口湖町立河口湖北中学校体育館・校庭,山梨県富士河口湖町河口3210,35.520953,138.769511,1,1,0,1,1,0,1253人,アルファー米・水・毛布・発電機,
山形県,南巨摩郡身延町,平須公民館前,山梨県身延町平須389,35.473707,138.406,0,1,0,-,-,-,-人,,
山形県,甲斐市,希望ヶ丘公民館,山梨県甲斐市龍地2334-12,35.677287,138.51393,0,1,0,1,1,0,-人,,
山形県,南巨摩郡富士川町,青柳町5丁目会館,山梨県富士川町青柳町3492-177,35.553756,138.459937,1,1,0,-,-,-,23人,,
山形県,韮崎市,訪問看護ステーションほっと・ほっと韮崎,山梨県韮崎市本町1-14-21,35.706451,138.449274,1,0,0,-,-,-,,,協定福祉避難所
山形県,南巨摩郡身延町,水船公民館前,山梨県身延町水船85,35.482007,138.518243,0,1,0,-,-,-,-人,,
山形県,南巨摩郡身延町,古関体育館,山梨県身延町古関118,35.475563,138.524668,1,0,0,-,-,-,121人,,
山形県,甲斐市,竜王２区公会堂,山梨県甲斐市竜王2063,35.664366,138.504059,0,1,0,1,1,0,-人,,
山形県,韮崎市,北東児童センター,山梨県韮崎市藤井町駒井2248-1,35.733951,138.443961,1,0,0,1,1,0,50人,,
山形県,甲府市,山梨県立大学(飯田キャンパス)グラウンド,山梨県甲府市飯田5-11-1,35.663398,138.556635,0,1,0,-,-,-,-人,,洪水時は使用不可
山形県,中央市,山之神八幡宮広場,山梨県中央市山之神3425,35.608939,138.519774,0,1,0,-,-,-,-人,,
山形県,富士吉田市,青少年センター,山梨県富士吉田市上吉田4433-1,35.477356,138.778105,1,0,0,-,-,-,,,一次避難所
山形県,富士吉田市,富士北麓聖ヨハネ支援センター,山梨県富士吉田市下吉田東1丁目10番18号,35.483813,138.811682,1,0,0,-,-,-,40人,,協定福祉避難所
山形県,中央市,浅間愛鷹神社,山梨県中央市大鳥居2764,35.570128,138.549515,0,1,0,-,-,-,-人,,
