都道府県,市区町村,避難所名,住所,緯度,経度,避難所,一時避難所,広域避難所,地震,風水害,津波,収容人数,備蓄品,備考
岡山県,浅口郡里庄町,里庄町立図書館,岡山県浅口郡里庄町里見2621,34.513517716508,133.55965430705,-,-,-,-,-,-,1200人,,広域避難場所
岡山県,倉敷市,柏島小学校,岡山県倉敷市玉島柏島2751-1,34.539414519695,133.65077974464,1,0,0,-,-,-,3050人,,避難所
岡山県,久米郡久米南町,中央公民館神目支館,岡山県久米郡久米南町上神目14,34.896256233634,133.93217828026,1,0,0,-,-,-,,,避難所
岡山県,美作市,万ノ台集会所,岡山県美作市土居,34.98704147029,134.27696896639,1,0,0,-,-,-,,,避難場所・避難所
岡山県,備前市,神根小学校,岡山県備前市吉永町神根本865,34.849739332533,134.23956752664,1,0,0,-,-,-,940人,,避難場所・避難所
岡山県,和気郡和気町,泉コミュニティハウス,岡山県和気郡和気町,34.809242059564,134.16463309559,1,0,0,-,-,-,,,避難場所
岡山県,真庭市,普門寺,岡山県真庭市田原山上2127,34.980486444968,133.74755356003,1,0,0,-,-,-,30人,,避難所・避難施設
岡山県,新見市,野馳小学校,岡山県新見市哲西町八鳥527,34.908301501361,133.32575972499,1,0,0,-,-,-,400人,,避難所
岡山県,和気郡和気町,尺所コミュニティハウス,岡山県和気郡和気町,34.801868820304,134.15757392934,1,0,0,-,-,-,,,避難場所
岡山県,真庭市,羽部（はぶ）集会所,岡山県真庭市豊栄240-5,35.19321376847,133.71588405035,1,0,0,-,-,-,9人,,避難施設
岡山県,津山市,特別養護老人ホームサンライフみのり,岡山県津山市二宮999-5,35.068442986451,133.96641004649,-,-,-,-,-,-,10人,,福祉避難所
岡山県,和気郡和気町,加茂神社,岡山県和気郡和気町,34.839725098475,134.08159768415,1,0,0,-,-,-,,,避難場所
岡山県,津山市,河辺農業研修施設,岡山県津山市国分寺592-8,35.048776531497,134.03997901753,1,0,0,-,-,-,70人,,避難所予定施設
岡山県,高梁市,公民館仁賀分館（仁賀コミュニティハウス）,岡山県高梁市川上町仁賀7053-1,34.703064352817,133.45766942496,1,0,0,-,-,-,,,避難所
岡山県,岡山市北区,旭川敬老園,岡山県岡山市北区祇園866,34.707947741305,133.95779800512,-,-,-,-,-,-,,,福祉避難所
岡山県,久米郡久米南町,神目保育園,岡山県久米郡久米南町上神目615-1,34.898089421637,133.93445868393,1,0,0,-,-,-,,,避難所
岡山県,岡山市北区,岡山市金川地区コミュニティハウス,岡山県岡山市北区御津金川962-1,34.79830605014,133.93441222306,1,0,0,0,1,0,,,避難所
岡山県,真庭市,勝山公民館星山分館,岡山県真庭市星山688,35.126212369088,133.67471500389,1,0,0,-,-,-,30人,,避難所・避難施設
岡山県,瀬戸内市,妙福寺,岡山県瀬戸内市牛窓町牛窓2718,34.614650172957,134.16961746778,1,0,0,0,0,1,,,避難指定場所・避難場所
岡山県,総社市,山手公民館岡谷分館,岡山県総社市岡谷718番地4,34.654711410863,133.77203875696,1,0,0,-,-,-,60人,,避難予定場所
岡山県,岡山市北区,岡山大学,岡山県岡山市北区津島中3-1-1,34.688902404682,133.91962573583,-,-,-,-,-,-,650000人,,広域避難場所
岡山県,美作市,美土呂公民館,岡山県美作市川上,35.094682219303,134.29565601086,1,0,0,-,-,-,,,避難場所・避難所
岡山県,笠岡市,六島北浦文化会館,岡山県笠岡市六島5585-4,34.30822021225,133.53771863755,1,0,0,0,1,0,8人,,避難所
岡山県,備前市,東鶴山公民館,岡山県備前市佐山2616,34.700213452237,134.18253286501,1,0,0,-,-,-,50人,,避難場所・避難所
岡山県,備前市,神根生活改善センター,岡山県備前市吉永町神根本163,34.841859671624,134.23857334904,1,0,0,-,-,-,50人,,避難場所・避難所
岡山県,笠岡市,市立新山小学校,岡山県笠岡市山口2966-1,34.570641109032,133.5306375391,1,0,0,1,1,1,4884人,,避難所
岡山県,高梁市,日名交流館かぐら,岡山県高梁市成羽町下日名712-1,34.756267942934,133.54680535047,1,0,0,-,-,-,,,避難所
岡山県,真庭市,西原コミュニティ東部分館,岡山県真庭市蒜山下長田855,35.290060690856,133.73209024176,1,0,0,-,-,-,70人,,避難所
岡山県,高梁市,公民館三沢分館（三沢コミュニティハウス）,岡山県高梁市川上町三沢2007,34.720853464495,133.50326745474,1,0,0,-,-,-,,,避難所
岡山県,倉敷市,中山公園,岡山県倉敷市児島小川町6丁目2831,34.480756457573,133.80898080607,-,-,-,-,-,-,30100人,,広域避難場所
岡山県,笠岡市,大井公民館,岡山県笠岡市小平井2203-2,34.538393830843,133.5030123831,1,0,0,1,1,1,122人,,避難所
岡山県,笠岡市,市立六島小学校,岡山県笠岡市六島5835,34.303306661729,133.53583861168,1,0,0,1,1,1,722人,,避難所
岡山県,高梁市,宇治総合会館,岡山県高梁市宇治町宇治1690,34.827688779751,133.49142521466,1,0,0,-,-,-,,,避難所
岡山県,高梁市,成羽小学校,岡山県高梁市成羽町下原1086,34.780664094236,133.53482979077,1,0,0,-,-,-,,,避難所
岡山県,倉敷市,葦高小学校,岡山県倉敷市笹沖145-1,34.571550563538,133.76426000333,1,0,0,-,-,-,4900人,,避難所
岡山県,美作市,美作町公民館,岡山県美作市林野,35.002268707771,134.14779901327,1,0,0,-,-,-,,,避難場所
