都道府県,市区町村,避難所名,住所,緯度,経度,避難所,一時避難所,広域避難所,地震,風水害,津波,収容人数,備蓄品,備考
栃木県,栃木市,大平体育館,栃木県栃木市大平町蔵井2001-3,36.344965122412,139.71219227736,1,0,0,-,-,-,500人,,指定避難場所
栃木県,大田原市,篠原公民館,栃木県大田原市蜂巣730,36.887225802783,140.09321200625,1,0,0,-,-,-,30人,,避難場所
栃木県,宇都宮市,西原小学校,栃木県宇都宮市西原2-5-42,36.554271163711,139.87234104913,1,0,0,-,-,-,1300人,,一時避難場所・避難所
栃木県,さくら市,道の駅きつれがわ,栃木県さくら市喜連川4145-10,36.715993433572,140.03199429447,1,0,0,-,-,-,230人,,避難所
栃木県,矢板市,第2農場公民館,栃木県矢板市下井佐野974-13,36.874074328209,139.87734946136,1,0,0,-,-,-,,,その他の避難場所
栃木県,大田原市,北滝公会堂,栃木県大田原市北滝593,36.82780839246,140.13063975912,1,0,0,-,-,-,20人,,避難場所
栃木県,那須塩原市,西那須野庁舎前広場,栃木県那須塩原市あたご町2-3,36.882395305264,139.98307981958,-,-,-,-,-,-,100人,,指定避難所
栃木県,栃木市,部屋保育所,栃木県栃木市藤岡町蛭沼1232-1,36.281420208552,139.70608481572,1,0,0,-,-,-,100人,,指定避難場所
栃木県,大田原市,黒羽、川西地区公民館,栃木県大田原市黒羽田町848,36.863000912295,140.12168651218,1,0,0,-,-,-,92人,,避難場所
栃木県,足利市,水処理センター,栃木県足利市,36.314670706435,139.49310524934,-,-,-,-,-,-,,,一時避難場所
栃木県,那須烏山市,烏山中学校,栃木県那須烏山市南1-2810,36.647599631134,140.1458676812,1,0,0,-,-,-,2400人,,避難施設
栃木県,下野市,国分寺運動公園,栃木県下野市小金井277-2,36.384361600017,139.83429274666,-,-,-,-,-,-,,,広域避難場所
栃木県,栃木市,国府南小学校,栃木県栃木市寄居町949-3,36.387797852267,139.77964923534,1,0,0,-,-,-,300人,,指定避難場所
栃木県,足利市,北郷公民館,栃木県足利市利保町2-14-1,36.356469517811,139.47231827293,1,0,0,-,-,-,290人,,指定避難所
栃木県,宇都宮市,泉が丘中学校,栃木県宇都宮市泉が丘4-11-40,36.567059478425,139.9189722162,1,0,0,-,-,-,1200人,,一時避難場所・避難所
栃木県,さくら市,氏家図書館,栃木県さくら市桜野1321,36.684932571762,139.96772636301,1,0,0,-,-,-,210人,,避難所
栃木県,佐野市,野上小学校,栃木県佐野市長谷場町499,36.436616705135,139.53889433623,1,0,0,-,-,-,290人,,指定避難場所
栃木県,真岡市,物部会館,栃木県真岡市物井4307,36.399124920671,140.00556841419,1,0,0,-,-,-,50人,,避難場所
栃木県,大田原市,親園農村環境改善センター,栃木県大田原市花園1973,36.826469278084,140.03965522799,1,0,0,-,-,-,240人,,避難場所
栃木県,真岡市,物部中学校,栃木県真岡市高田1838,36.395714477797,140.0169784624,1,0,0,-,-,-,300人,,避難場所
栃木県,鹿沼市,黒川緑地,栃木県鹿沼市朝日町他,36.566016647377,139.75411420459,-,-,-,-,-,-,4100人,,広域避難場所
栃木県,日光市,所野保育園,栃木県日光市所野689-8,36.747849882863,139.63903118201,1,0,0,-,-,-,117人,,避難所
栃木県,下都賀郡岩舟町,岩舟公民館,栃木県栃木市岩舟町静2292-1,36.317070383775,139.66457924485,1,0,0,-,-,-,,,指定避難場所
栃木県,宇都宮市,陽南中学校,栃木県宇都宮市陽南2-4-58,36.535572005414,139.87586644209,1,0,0,-,-,-,1500人,,一時避難場所・避難所
栃木県,日光市,栗山小学校,栃木県日光市日蔭570,36.868521501179,139.61251886617,1,0,0,-,-,-,,,広域避難場所
栃木県,小山市,大谷中学校,栃木県小山市横倉新田97,36.27486535937,139.8224320929,1,0,0,-,-,-,446人,,指定避難所
栃木県,那須郡那須町,室野井小学校,栃木県那須郡那須町高久乙3371-3,37.053119169534,139.9913012221,1,0,0,-,-,-,380人,,指定避難所
栃木県,那須郡那珂川町,馬頭小学校,栃木県那須郡那珂川町馬頭169,36.739008218176,140.1688009605,1,0,0,-,-,-,200人,,指定避難所
栃木県,宇都宮市,清原体育館,栃木県宇都宮市清原工業団地14,36.545777532898,139.98307053916,1,0,0,-,-,-,1000人,,避難所
栃木県,大田原市,寒井南部公民館,栃木県大田原市寒井245,36.901907720608,140.11486017213,1,0,0,-,-,-,30人,,避難場所
栃木県,鹿沼市,西大芦コミュニティセンター,栃木県鹿沼市草久960,36.639566350804,139.60551616655,1,0,0,-,-,-,90人,,地区別避難所
栃木県,宇都宮市,岡本西小学校,栃木県宇都宮市中岡本町3709-2,36.606296830985,139.9316882886,1,0,0,-,-,-,500人,,避難所
栃木県,真岡市,駅前どんとこい広場,栃木県真岡市久下田848-5,36.3763925964,139.96982311353,-,-,-,-,-,-,50人,,避難場所
栃木県,鹿沼市,東大芦コミュニティセンター,栃木県鹿沼市上日向375,36.565567325527,139.71578732942,1,0,0,-,-,-,110人,,地区別避難所
栃木県,那須塩原市,塩原公民館,栃木県那須塩原市中塩原1-2,36.977584877921,139.80947757597,1,0,0,-,-,-,41人,,指定避難所
栃木県,宇都宮市,雀宮地区市民センター,栃木県宇都宮市新富町9-4,36.486163747433,139.87336330384,1,0,0,-,-,-,230人,,避難所
栃木県,矢板市,下井佐野公民館,栃木県矢板市下井佐野376-1,36.863215762943,139.9105243186,1,0,0,-,-,-,,,その他の避難場所
栃木県,那須塩原市,くろいそ運動場武道館,栃木県那須塩原市上厚崎664,36.959563840953,140.03171435088,1,0,0,-,-,-,510人,,指定避難所
栃木県,佐野市,吾妻小学校,栃木県佐野市上羽田町1369-1,36.296472080529,139.5413554195,1,0,0,-,-,-,620人,,指定避難場所
栃木県,芳賀郡益子町,田野中学校,栃木県芳賀郡益子町長堤402,36.430240419914,140.08562983102,1,0,0,-,-,-,1500人,,指定避難場所
栃木県,栃木市,吹上小学校,栃木県栃木市吹上町115,36.411125793834,139.71980333499,1,0,0,-,-,-,700人,,指定避難場所
栃木県,大田原市,紫塚小学校,栃木県大田原市紫塚1-7-1,36.875580695435,140.01480208529,1,0,0,-,-,-,360人,,避難場所
栃木県,大田原市,山村開発センター,栃木県大田原市前田1014,36.870683187417,140.12174174801,1,0,0,-,-,-,92人,,避難場所
栃木県,那須郡那珂川町,旧武茂小学校,栃木県那須郡那珂川町松野1647,36.697691139804,140.17085272353,1,0,0,-,-,-,150人,,指定避難所
栃木県,矢板市,川崎公民館,栃木県矢板市川崎反町202,36.791557214825,139.92140215145,1,0,0,-,-,-,,,その他の避難場所
栃木県,大田原市,佐久山地区公民館,栃木県大田原市佐久山2287-1,36.805401690092,140.01129206069,1,0,0,-,-,-,85人,,避難場所
栃木県,鹿沼市,西中学校,栃木県鹿沼市日吉町527,36.562426513958,139.73054985448,1,0,0,-,-,-,876人,,避難所
栃木県,那須郡那珂川町,大山田上郷生活改善センター,栃木県那須郡那珂川町大山田上郷941,36.812456811249,140.21544947089,1,0,0,-,-,-,50人,,指定避難所
栃木県,鹿沼市,みどりが丘小学校,栃木県鹿沼市西茂呂3丁目7-19,36.550437481884,139.76968841527,1,0,0,-,-,-,466人,,避難所
栃木県,足利市,北郷小学校,栃木県足利市田島町1,36.360621951302,139.47400967275,1,0,0,-,-,-,697人,,一時避難場所・指定避難所
栃木県,河内郡上三川町,上三川町役場,栃木県河内郡上三川町しらさぎ1-1,36.439289565191,139.90994870413,1,0,0,-,-,-,1000人,,指定避難場所
栃木県,大田原市,宇田川小学校,栃木県大田原市宇田川829,36.833905186513,140.04817640846,1,0,0,-,-,-,220人,,避難場所
栃木県,さくら市,2号鬼怒グリーンパーク,栃木県さくら市上阿久津字川岸,36.649067036067,139.95741297635,-,-,-,-,-,-,18500人,,避難場所
栃木県,佐野市,城北地区公民館,栃木県佐野市堀米町1173,36.324961655029,139.57995954753,1,0,0,-,-,-,220人,,指定避難場所
栃木県,鹿沼市,中央小学校,栃木県鹿沼市今宮町1624,36.564798970917,139.74454842253,1,0,0,-,-,-,440人,,避難所
栃木県,日光市,大沢中学校,栃木県日光市大沢町97,36.694753076653,139.75555975866,1,0,0,-,-,-,778人,,避難所・広域避難場所
栃木県,宇都宮市,横川中学校,栃木県宇都宮市屋板町143,36.518821692065,139.90368428101,1,0,0,-,-,-,750人,,避難所
栃木県,足利市,北中学校,栃木県足利市菅田町100,36.360827632226,139.47707047646,1,0,0,-,-,-,1291人,,一時避難場所・指定避難所
栃木県,さくら市,さくら清修高等学校,栃木県さくら市氏家2807,36.688356020328,139.96578533026,1,0,0,-,-,-,2400人,,避難所
栃木県,栃木市,真名子夢ホール,栃木県栃木市西方町真名子,36.472407024614,139.7011681812,1,0,0,-,-,-,101人,,避難所
栃木県,宇都宮市,平石中央小学校,栃木県宇都宮市下平出町479,36.554120003804,139.94573157567,1,0,0,-,-,-,360人,,避難所
栃木県,足利市,とうこうコミュニティセンター,栃木県足利市伊勢町3-7-5,36.334559614933,139.45492577484,1,0,0,-,-,-,367人,,一時避難場所・指定避難所
栃木県,鹿沼市,さつきが丘小学校,栃木県鹿沼市茂呂1086-5,36.550485215542,139.77723496147,1,0,0,-,-,-,542人,,避難所
栃木県,下野市,祇園小学校体育館,栃木県下野市祇園2-21-3,36.393119268127,139.86228739258,1,0,0,-,-,-,450人,,指定避難場所・指定避難所
栃木県,那須塩原市,西那須野中学校,栃木県那須塩原市下永田4-3,36.8774957538,139.98741289905,1,0,0,-,-,-,460人,,指定避難所
栃木県,大田原市,佐良土多目的交流センター,栃木県大田原市佐良土853,36.789798124328,140.12226178527,1,0,0,-,-,-,50人,,避難場所
栃木県,鹿沼市,鹿沼運動公園,栃木県鹿沼市旭が丘,36.54059216001,139.69766221268,-,-,-,-,-,-,8750人,,広域避難場所
栃木県,矢板市,乙畑小学校,栃木県矢板市乙畑1902,36.737394999438,139.95519287049,1,0,0,-,-,-,302人,,指定避難場所
栃木県,小山市,間々田小学校,栃木県小山市間々田1512,36.269194710207,139.76390766565,1,0,0,-,-,-,324人,,指定避難所
栃木県,佐野市,吉水小学校,栃木県佐野市吉水町832,36.350455835018,139.57336167046,1,0,0,-,-,-,350人,,指定避難場所
栃木県,日光市,南原小学校,栃木県日光市土沢460,36.691192116832,139.72409795422,1,0,0,-,-,-,540人,,避難所・広域避難場所
栃木県,宇都宮市,上河内西小学校,栃木県宇都宮市関白町471,36.683863333244,139.88846782903,1,0,0,-,-,-,400人,,避難所
栃木県,矢板市,末広町公民館,栃木県矢板市末広町41-2,36.807411089515,139.93623012645,1,0,0,-,-,-,,,その他の避難場所
栃木県,矢板市,山苗代公民館,栃木県矢板市山苗代339-2,36.772928966167,139.92445553824,1,0,0,-,-,-,,,その他の避難場所
栃木県,芳賀郡芳賀町,工業団地管理センター,栃木県芳賀郡芳賀町芳賀台98,36.563929164631,140.01249123494,1,0,0,-,-,-,200人,,指定避難場所・指定避難所
栃木県,芳賀郡芳賀町,芳志戸小学校跡,栃木県芳賀郡芳賀町芳志戸1956,36.583088319941,140.05842530564,1,0,0,-,-,-,100人,,指定避難場所
