1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,4839
2,139.759376,32.472916,139.762501,32.475000,3.5,35.481744,4839566044,0,0,0
2,139.759376,32.462500,139.762501,32.464583,3.3,24.072084,4839565042,0,0,0
2,139.756251,32.464583,139.759376,32.466666,3.3,28.375927,4839565043,0,0,0
2,139.759376,32.464583,139.762501,32.466666,3.3,25.410726,4839565044,0,0,0
2,139.762501,32.464583,139.765626,32.466666,3.3,28.121362,4839565133,0,0,0
2,139.765626,32.464583,139.768750,32.466666,3.3,25.156161,4839565134,0,0,0
2,139.756251,32.466666,139.759376,32.468750,3.3,24.038731,4839566021,0,0,0
2,139.759376,32.466666,139.762501,32.468750,3.3,26.749368,4839566022,0,0,0
2,139.756251,32.468750,139.759376,32.470833,3.3,25.122808,4839566023,0,0,0
2,139.759376,32.468750,139.762501,32.470833,3.3,27.833444,4839566024,0,0,0
2,139.753125,32.470833,139.756251,32.472916,3.3,26.716015,4839566032,0,0,0
2,139.756251,32.470833,139.759376,32.472916,3.3,23.750813,4839566041,0,0,0
2,139.756251,32.472916,139.759376,32.475000,3.3,25.34402,4839566043,0,0,0
2,139.762501,32.466666,139.765626,32.468750,3.3,23.784166,4839566111,0,0,0
2,139.765626,32.466666,139.768750,32.468750,3.3,26.494803,4839566112,0,0,0
2,139.753125,32.447916,139.756251,32.450000,3.2,21.062305,4839563034,0,0,0
2,139.759376,32.445833,139.762501,32.447916,3.2,23.187722,4839563042,0,0,0
2,139.756251,32.447916,139.759376,32.450000,3.2,23.472606,4839563043,0,0,0
2,139.759376,32.447916,139.762501,32.450000,3.2,20.835946,4839563044,0,0,0
2,139.765626,32.441666,139.768750,32.443750,3.2,24.349176,4839563112,0,0,0
2,139.762501,32.443750,139.765626,32.445833,3.2,25.086779,4839563113,0,0,0
2,139.765626,32.443750,139.768750,32.445833,3.2,22.450119,4839563114,0,0,0
2,139.768750,32.441666,139.771876,32.443750,3.2,21.712516,4839563121,0,0,0
2,139.768750,32.443750,139.771876,32.445833,3.2,24.86042,4839563123,0,0,0
2,139.771876,32.443750,139.775001,32.445833,3.2,22.22376,4839563124,0,0,0
2,139.762501,32.445833,139.765626,32.447916,3.2,20.551062,4839563131,0,0,0
2,139.765626,32.445833,139.768750,32.447916,3.2,22.961363,4839563132,0,0,0
2,139.762501,32.447916,139.765626,32.450000,3.2,23.246247,4839563133,0,0,0
2,139.765626,32.447916,139.768750,32.450000,3.2,20.609586,4839563134,0,0,0
2,139.768750,32.445833,139.771876,32.447916,3.2,20.324702,4839563141,0,0,0
