1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,5034
2,134.812501,33.852083,134.815625,33.854166,7.2,2644.865487,5034662513,0,0,0
2,134.803126,33.843750,134.806251,33.845833,7.1,2400.19234,5034661414,3.636846,4.702151,0.815718
2,134.803126,33.845833,134.806251,33.847916,7.1,2261.197204,5034661432,0,0,0
2,134.703126,33.839583,134.706250,33.841666,7.0,1904.641655,5034650634,0,0,0
2,134.725001,33.833333,134.728126,33.835416,7.0,1954.528049,5034650811,2.706591,3.335197,0.056605
2,134.737500,33.835416,134.740626,33.837500,7.0,1968.304896,5034650913,0.312863,0.547209,0.317286
2,134.740626,33.835416,134.743751,33.837500,7.0,2177.26881,5034650914,10.00428,15.39977,6.113332
2,134.737500,33.837500,134.740626,33.839583,7.0,2040.955232,5034650931,0.989511,1.381008,0.331437
2,134.659375,33.881250,134.662501,33.883333,7.0,1830.214101,5034655244,3.90712,5.784652,1.946167
2,134.659375,33.883333,134.662501,33.885416,7.0,2092.203855,5034656222,31.70794,41.82073,5.945754
2,134.656251,33.885416,134.659375,33.887500,7.0,1857.767794,5034656223,18.74245,24.38886,2.877915
2,134.662501,33.883333,134.665626,33.885416,7.0,1863.615444,5034656311,17.70202,23.26847,3.166898
2,134.812501,33.854166,134.815625,33.856250,7.0,1863.708103,5034662531,0,0,0
2,134.531251,33.722916,134.534375,33.725000,6.9,1681.597296,5034446243,5.569963,7.505915,2.35779
2,134.565625,33.760416,134.568751,33.762500,6.9,1855.297651,5034541514,0.277012,0.508203,0.370076
2,134.568751,33.758333,134.571876,33.760416,6.9,1748.685075,5034541521,2.344735,2.674018,0.0824
2,134.571876,33.760416,134.575001,33.762500,6.9,1837.847526,5034541524,0,0,0
2,134.571876,33.762500,134.575001,33.764583,6.9,1874.659604,5034541542,4.511373,6.106373,1.960247
2,134.571876,33.764583,134.575001,33.766666,6.9,1725.660736,5034541544,96.15385,112.9262,9.504898
2,134.562501,33.766666,134.565625,33.768750,6.9,1559.211743,5034542511,8.191709,10.68814,2.810266
2,134.565625,33.766666,134.568751,33.768750,6.9,1745.022689,5034542512,16.18559,18.84319,1.289486
2,134.578126,33.770833,134.581250,33.772916,6.9,1731.396223,5034542632,3.403325,4.073561,0.479943
2,134.584376,33.772916,134.587501,33.775000,6.9,1831.868375,5034542644,3.680336,4.581764,0.850019
2,134.590626,33.766666,134.593751,33.768750,6.9,1878.483262,5034542712,0.277012,0.508203,0.370076
2,134.590626,33.768750,134.593751,33.770833,6.9,1712.034269,5034542714,0.781578,0.891339,0.027467
2,134.596875,33.766666,134.600001,33.768750,6.9,1861.033137,5034542722,7.083661,8.655325,1.329962
2,134.590626,33.770833,134.593751,33.772916,6.9,1696.495974,5034542732,57.20358,66.96758,5.253354
2,134.596875,33.775000,134.600001,33.777083,6.9,1879.990155,5034543722,7.13312,9.288594,2.412723
2,134.596875,33.777083,134.600001,33.779166,6.9,1875.761561,5034543724,27.50361,33.09669,4.209619
2,134.637501,33.789583,134.640626,33.791666,6.9,1795.126195,5034554133,119.9771,141.4411,12.8645
2,134.668751,33.802083,134.671876,33.804166,6.9,1934.230881,5034556323,44.97534,53.21436,5.183963
2,134.668751,33.829166,134.671876,33.831250,6.9,1597.457304,5034559341,7.202813,10.03873,1.684668
2,134.668751,33.831250,134.671876,33.833333,6.9,1865.319134,5034559343,5.945409,8.452393,1.658371
2,134.671876,33.831250,134.675000,33.833333,6.9,1662.058064,5034559344,2.059331,3.86697,2.088442
2,134.678126,33.829166,134.681251,33.831250,6.9,1765.818125,5034559432,8.346347,11.79864,2.219928
2,134.675000,33.831250,134.678126,33.833333,6.9,1847.86901,5034559433,10.92051,16.63235,4.83048
2,134.678126,33.831250,134.681251,33.833333,6.9,1644.60794,5034559434,3.658341,4.932576,0.587853
2,134.684376,33.829166,134.687501,33.831250,6.9,1748.368001,5034559442,8.460216,11.62506,1.710966
2,134.684376,33.831250,134.687501,33.833333,6.9,1830.418886,5034559444,0.628702,0.793167,0.013149
2,134.696876,33.831250,134.700001,33.833333,6.9,1795.518637,5034559544,2.91577,4.312984,1.083667
2,134.671876,33.833333,134.675000,33.835416,6.9,1860.119397,5034650322,8.08893,11.31526,1.958872
2,134.675000,33.833333,134.678126,33.835416,6.9,1656.858327,5034650411,8.717631,12.10843,1.972021
2,134.678126,33.833333,134.681251,33.835416,6.9,1842.669273,5034650412,14.00466,18.93713,2.338264
2,134.696876,33.833333,134.700001,33.835416,6.9,1621.958078,5034650522,4.059304,6.072894,1.618926
2,134.687501,33.837500,134.690625,33.839583,6.9,1663.908977,5034650531,2.514806,3.172667,0.052594
2,134.696876,33.839583,134.700001,33.841666,6.9,1711.059613,5034650544,2.029652,3.036447,0.809463
2,134.700001,33.839583,134.703126,33.841666,6.9,1896.870559,5034650633,8.430537,10.79454,0.431987
2,134.734376,33.835416,134.737500,33.837500,6.9,1564.407968,5034650824,0,0,0
2,134.743751,33.835416,134.746876,33.837500,6.9,1732.768789,5034650923,0.886118,1.276538,0.274204
2,134.746876,33.835416,134.750001,33.837500,6.9,1918.579735,5034650924,0,0,0
2,134.625001,33.845833,134.628125,33.847916,6.9,1678.010277,5034651031,7.460229,10.5221,1.945724
2,134.625001,33.847916,134.628125,33.850000,6.9,1841.171362,5034651033,3.544472,5.106152,1.096815
2,134.628125,33.847916,134.631251,33.850000,6.9,1637.910291,5034651034,8.603764,12.28201,2.480983
2,134.640626,33.841666,134.643750,33.843750,6.9,1642.199801,5034651112,6.861206,10.55945,3.211554
2,134.637501,33.843750,134.640626,33.845833,6.9,1753.010512,5034651113,2.287069,3.519818,1.070518
2,134.643750,33.841666,134.646876,33.843750,6.9,1828.010747,5034651121,4.43059,6.382689,1.371019
2,134.646876,33.843750,134.650001,33.845833,6.9,1735.560388,5034651124,1.029665,1.933485,1.044221
2,134.712501,33.843750,134.715626,33.845833,6.9,1746.870089,5034651713,54.67221,71.67064,5.489824
2,134.715626,33.843750,134.718751,33.845833,6.9,1932.681035,5034651714,23.17777,30.35126,2.274438
2,134.625001,33.850000,134.628125,33.852083,6.9,1783.621251,5034652011,10.89083,15.80183,3.551501
2,134.625001,33.852083,134.628125,33.854166,6.9,1830.771887,5034652013,0.628702,0.793167,0.013149
2,134.625001,33.854166,134.628125,33.856250,6.9,1779.362199,5034652031,12.17791,18.21868,4.856776
2,134.628125,33.856250,134.631251,33.858333,6.9,1559.59169,5034652034,2.029652,3.036447,0.809463
2,134.628125,33.858333,134.631251,33.860416,6.9,1763.793446,5034653012,0,0,0
2,134.653126,33.862500,134.656251,33.864583,6.9,1794.434643,5034653232,2.316747,4.350341,2.349497
2,134.653126,33.864583,134.656251,33.866666,6.9,1911.385777,5034653234,7.064111,12.87745,6.53953
2,134.650001,33.868750,134.653126,33.870833,6.9,1675.105829,5034654213,0,0,0
2,134.650001,33.870833,134.653126,33.872916,6.9,1623.696141,5034654231,4.861232,8.35353,3.68107
2,134.653126,33.870833,134.656251,33.872916,6.9,1809.507087,5034654232,2.91577,4.312984,1.083667
2,134.650001,33.872916,134.653126,33.875000,6.9,1572.286453,5034654233,5.262197,9.493849,4.712143
2,134.653126,33.872916,134.656251,33.875000,6.9,1758.097399,5034654234,1.915783,3.210022,1.318425
2,134.656251,33.872916,134.659375,33.875000,6.9,1943.908345,5034654243,0.257416,0.483371,0.261055
2,134.659375,33.872916,134.662501,33.875000,6.9,1740.647275,5034654244,0,0,0
2,134.646876,33.881250,134.650001,33.883333,6.9,1662.328674,5034655144,9.717619,13.21139,1.737263
2,134.650001,33.875000,134.653126,33.877083,6.9,1822.698159,5034655211,13.09371,20.32574,6.40996
2,134.653126,33.875000,134.656251,33.877083,6.9,1619.437089,5034655212,11.32148,17.77267,5.861552
2,134.650001,33.877083,134.653126,33.879166,6.9,1649.137601,5034655213,11.75212,19.74351,8.171604
2,134.653126,33.877083,134.656251,33.879166,6.9,1834.948547,5034655214,15.89561,24.8123,8.002588
2,134.656251,33.875000,134.659375,33.877083,6.9,1805.248035,5034655221,3.316734,5.453303,2.114739
2,134.659375,33.875000,134.662501,33.877083,6.9,1601.986965,5034655222,1.886105,2.3795,0.039446
2,134.656251,33.877083,134.659375,33.879166,6.9,1631.687476,5034655223,5.574124,8.142598,1.906278
2,134.659375,33.877083,134.662501,33.879166,6.9,1817.498422,5034655224,0,0,0
2,134.650001,33.879166,134.653126,33.881250,6.9,1766.088735,5034655231,13.51951,18.80091,3.095133
2,134.653126,33.879166,134.656251,33.881250,6.9,1562.827664,5034655232,10.63342,15.31845,3.290446
2,134.656251,33.879166,134.659375,33.881250,6.9,1748.63861,5034655241,0,0,0
2,134.659375,33.879166,134.662501,33.881250,6.9,1934.449556,5034655242,1.886105,2.3795,0.039446
2,134.662501,33.879166,134.665626,33.881250,6.9,1731.188486,5034655331,2.688033,4.660136,2.10159
2,134.665626,33.879166,134.668751,33.881250,6.9,1916.999432,5034655332,0.886118,1.276538,0.274204
2,134.662501,33.881250,134.665626,33.883333,6.9,1813.239371,5034655333,10.40568,15.66561,4.308369
2,134.665626,33.881250,134.668751,33.883333,6.9,1609.9783,5034655334,1.658367,2.726651,1.057369
2,134.643750,33.885416,134.646876,33.887500,6.9,1686.829448,5034656123,10.376,14.83508,3.02939
2,134.646876,33.887500,134.650001,33.889583,6.9,1629.279338,5034656142,10.97502,14.79773,1.76356
2,134.650001,33.885416,134.653126,33.887500,6.9,1669.379324,5034656213,85.54279,115.6925,14.31694
2,134.653126,33.889583,134.656251,33.891666,6.9,1821.200248,5034656234,77.22612,104.7244,13.37599
2,134.659375,33.889583,134.662501,33.891666,6.9,1803.750124,5034656244,3.801888,5.589522,1.35787
2,134.665626,33.883333,134.668751,33.885416,6.9,1842.939882,5034656312,30.03897,40.91072,5.485992
2,134.668751,33.883333,134.671876,33.885416,6.9,1639.678812,5034656321,13.86111,18.28019,1.568247
2,134.671876,33.883333,134.675000,33.885416,6.9,1825.489758,5034656322,0,0,0
2,134.662501,33.887500,134.665626,33.889583,6.9,1780.190035,5034656331,3.143508,3.965833,0.065743
2,134.662501,33.889583,134.665626,33.891666,6.9,1600.489053,5034656333,0,0,0
2,134.675000,33.889583,134.678126,33.891666,6.9,1565.588805,5034656433,2.91577,4.312984,1.083667
2,134.653126,33.891666,134.656251,33.893750,6.9,1757.509715,5034657212,39.03886,50.83738,3.373169
2,134.656251,33.891666,134.659375,33.893750,6.9,1943.320661,5034657221,38.64274,53.19273,7.966975
2,134.659375,33.891666,134.662501,33.893750,6.9,1740.059591,5034657222,18.20751,25.66698,4.727207
2,134.656251,33.893750,134.659375,33.895833,6.9,1728.719431,5034657223,38.58338,51.53168,5.409017
2,134.659375,33.893750,134.662501,33.895833,6.9,1914.530377,5034657224,15.54916,21.83736,3.904596
2,134.662501,33.891666,134.665626,33.893750,6.9,1925.870537,5034657311,3.029639,4.139409,0.574705
2,134.662501,33.893750,134.665626,33.895833,6.9,1711.269307,5034657313,24.66776,35.08611,6.907689
2,134.668751,33.893750,134.671876,33.895833,6.9,1693.819182,5034657323,75.45389,102.1713,12.82758
2,134.671876,33.893750,134.675000,33.895833,6.9,1879.630128,5034657324,4.688006,6.86606,1.632074
2,134.662501,33.895833,134.665626,33.897916,6.9,1682.479022,5034657331,28.46964,40.67563,8.265559
2,134.665626,33.895833,134.668751,33.897916,6.9,1868.289968,5034657332,21.0936,29.14944,4.531895
2,134.662501,33.897916,134.665626,33.900000,6.9,1804.599435,5034657333,29.7222,38.7663,2.666979
2,134.665626,33.897916,134.668751,33.900000,6.9,1601.338365,5034657334,21.69747,32.60775,8.890943
2,134.671876,33.895833,134.675000,33.897916,6.9,1850.839844,5034657342,12.74726,17.3508,2.311967
2,134.675000,33.891666,134.678126,33.893750,6.9,1890.970288,5034657411,3.430603,5.279727,1.605777
2,134.678126,33.891666,134.681251,33.893750,6.9,1687.709217,5034657412,7.489907,11.35262,3.224703
2,134.675000,33.893750,134.678126,33.895833,6.9,1676.369058,5034657413,0,0,0
2,134.678126,33.893750,134.681251,33.895833,6.9,1862.180004,5034657414,14.97981,22.70524,6.449406
2,134.678126,33.895833,134.681251,33.897916,6.9,1833.389719,5034657432,11.0047,15.62825,3.042539
2,134.662501,33.900000,134.665626,33.902083,6.9,1723.458778,5034658311,20.69264,28.00912,3.500823
2,134.665626,33.900000,134.668751,33.902083,6.9,1909.269724,5034658312,86.48341,115.1344,11.52422
2,134.665626,33.902083,134.668751,33.904166,6.9,1740.878444,5034658314,45.30104,61.43419,7.850554
