1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,5138
2,138.009376,34.664583,138.012501,34.666666,6.6,1167.909002,5138709044,2.525529,4.706061,0.833207
2,138.012501,34.664583,138.015626,34.666666,6.5,1154.669919,5138709133,0.376021,0.728162,0.090029
2,138.018750,34.664583,138.021876,34.666666,6.5,1143.760578,5138709143,3.230318,6.126652,0.640852
2,138.021876,34.664583,138.025001,34.666666,6.5,1016.687307,5138709144,8.178202,15.12845,1.228954
2,138.034375,34.662500,138.037501,34.664583,6.5,1013.278626,5138709242,6.469301,12.59216,1.61519
2,138.031251,34.664583,138.034375,34.666666,6.5,1121.941896,5138709243,4.6488,8.487039,0.582777
2,138.037501,34.662500,138.040626,34.664583,6.5,1129.442556,5138709331,0.598168,1.029516,0.010651
2,138.040626,34.662500,138.043751,34.664583,6.5,1002.369285,5138709332,2.410003,4.795782,0.709578
2,138.071876,34.664583,138.075001,34.666666,6.5,1172.649777,5138709544,6.913594,13.19487,1.456435
2,138.075001,34.662500,138.078126,34.664583,6.5,1063.986508,5138709631,2.102253,3.942165,0.370766
2,138.078126,34.662500,138.081250,34.664583,6.5,1180.150438,5138709632,6.733722,11.75149,0.28657
2,138.075001,34.664583,138.078126,34.666666,6.5,1045.576507,5138709633,0.452959,0.941566,0.174732
2,138.078126,34.664583,138.081250,34.666666,6.5,1161.740436,5138709634,3.375527,6.214602,0.476771
2,138.071876,34.650000,138.075001,34.652083,6.4,1022.758508,5138708522,1.28693,2.844619,0.383562
2,138.071876,34.652083,138.075001,34.654166,6.4,913.33568,5138708524,5.524269,10.9079,0.398906
2,138.075001,34.652083,138.078126,34.654166,6.4,1016.628776,5138708613,1.907926,3.658878,0.033974
2,138.115626,34.654166,138.118751,34.656250,6.4,1007.085556,5138708932,5.993826,11.79278,0.418325
2,138.121876,34.654166,138.125001,34.656250,6.4,997.384957,5138708942,1.456393,3.107935,0.373704
2,138.118751,34.656250,138.121876,34.658333,6.4,1026.644131,5138708943,0,0,0
2,138.121876,34.656250,138.125001,34.658333,6.4,913.650437,5138708944,0.540493,1.402914,0.418604
2,138.003125,34.658333,138.006251,34.660416,6.4,872.131798,5138709012,0,0,0
2,138.000001,34.660416,138.003125,34.662500,6.4,907.678083,5138709013,0,0,0
2,138.006251,34.658333,138.009376,34.660416,6.4,975.424893,5138709021,0,0,0
2,138.003125,34.664583,138.006251,34.666666,6.4,933.141286,5138709034,0.404974,0.96495,0.187534
2,138.065625,34.664583,138.068751,34.666666,6.4,1052.422091,5138709534,11.91994,24.74237,2.015482
2,138.068751,34.662500,138.071876,34.664583,6.4,955.798591,5138709541,1.708417,3.590142,0.330959
2,138.081250,34.664583,138.084376,34.666666,6.4,920.0272,5138709643,4.6258,9.247656,0.443015
2,138.115626,34.658333,138.118751,34.660416,6.4,913.807816,5138709912,0,0,0
2,138.115626,34.660416,138.118751,34.662500,6.4,1052.647197,5138709914,2.905006,5.899867,0.409512
2,138.118751,34.658333,138.121876,34.660416,6.4,1017.100912,5138709921,0,0,0
2,138.121876,34.658333,138.125001,34.660416,6.4,904.107217,5138709922,0.724307,1.395965,0.017904
2,138.118751,34.660416,138.121876,34.662500,6.4,939.653503,5138709923,0.241436,0.465322,0.005968
2,138.121876,34.662500,138.125001,34.664583,6.4,981.486899,5138709942,1.747671,3.729523,0.448444
2,138.118751,34.664583,138.121876,34.666666,6.4,1078.1104,5138709943,1.356707,2.795405,0.236158
2,138.121876,34.664583,138.125001,34.666666,6.4,965.116705,5138709944,2.372292,4.812957,0.328803
2,138.128125,34.654166,138.131251,34.656250,6.4,987.684359,5138718032,2.663571,5.434544,0.403544
2,138.125001,34.656250,138.128125,34.658333,6.4,1016.943533,5138718033,0,0,0
2,138.131251,34.656250,138.134376,34.658333,6.4,1007.242934,5138718043,0.049843,0.156265,0.068773
2,138.128125,34.658333,138.131251,34.660416,6.4,894.406619,5138719012,6.668291,13.03248,0.367456
2,138.131251,34.658333,138.134376,34.660416,6.4,997.699715,5138719021,1.498457,2.948196,0.104581
2,138.065625,34.645833,138.068751,34.647916,6.3,845.262322,5138707532,0.36027,0.798843,0.006415
2,138.012501,34.656250,138.015626,34.658333,6.3,867.208964,5138708133,0,0,0
2,138.015626,34.656250,138.018750,34.658333,6.3,959.057301,5138708134,0,0,0
2,138.018750,34.656250,138.021876,34.658333,6.3,858.583181,5138708143,0,0,0
2,138.021876,34.656250,138.025001,34.658333,6.3,950.431518,5138708144,0,0,0
2,138.031251,34.652083,138.034375,34.654166,6.3,772.045469,5138708223,0,0,0
2,138.034375,34.652083,138.037501,34.654166,6.3,863.893805,5138708224,0,0,0
2,138.025001,34.654166,138.028126,34.656250,6.3,924.414228,5138708231,0,0,0
2,138.028126,34.654166,138.031251,34.656250,6.3,823.940108,5138708232,0,0,0
2,138.025001,34.656250,138.028126,34.658333,6.3,849.957398,5138708233,0.375044,1.05589,0.21779
2,138.028126,34.656250,138.031251,34.658333,6.3,941.805735,5138708234,4.635093,10.63646,0.420313
