1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,5433
2,133.340625,36.218750,133.343751,36.220833,4.4,91.063977,5433226714,0,0,0
2,133.343751,36.218750,133.346875,36.220833,4.4,100.928391,5433226723,0,0,0
2,133.084376,36.093750,133.087501,36.095833,4.3,91.177202,5433101624,0,0,0
2,133.009376,36.100000,133.012500,36.102083,4.3,74.681531,5433102022,0,0,0
2,133.128124,36.108333,133.131251,36.110416,4.3,75.498098,5433113012,0,0,0
2,133.131251,36.108333,133.134376,36.110416,4.3,84.269546,5433113021,0,0,0
2,133.328126,36.197916,133.331250,36.200000,4.3,86.895268,5433223634,0,0,0
2,133.312501,36.202083,133.315625,36.204166,4.3,74.215145,5433224513,0,0,0
2,133.315624,36.202083,133.318751,36.204166,4.3,82.986593,5433224514,0,0,0
2,133.318751,36.202083,133.321876,36.204166,4.3,91.758041,5433224523,0,0,0
2,133.321876,36.206250,133.325000,36.208333,4.3,88.383256,5433224544,0,0,0
2,133.325000,36.200000,133.328126,36.202083,4.3,85.352808,5433224611,0,0,0
2,133.325000,36.202083,133.328126,36.204166,4.3,90.934285,5433224613,0,0,0
2,133.328126,36.202083,133.331250,36.204166,4.3,81.339081,5433224614,0,0,0
2,133.331249,36.200000,133.334376,36.202083,4.3,84.529052,5433224621,0,0,0
2,133.334376,36.200000,133.337501,36.202083,4.3,74.933849,5433224622,0,0,0
2,133.331249,36.202083,133.334376,36.204166,4.3,90.110529,5433224623,0,0,0
2,133.334376,36.202083,133.337501,36.204166,4.3,80.515326,5433224624,0,0,0
2,133.325000,36.204166,133.328126,36.206250,4.3,86.096803,5433224631,0,0,0
2,133.328126,36.204166,133.331250,36.206250,4.3,76.501599,5433224632,0,0,0
2,133.325000,36.206250,133.328126,36.208333,4.3,78.788052,5433224633,0,0,0
2,133.337501,36.204166,133.340625,36.206250,4.3,84.449291,5433224731,0,0,0
2,133.309375,36.212500,133.312501,36.214583,4.3,76.875964,5433225442,0,0,0
2,133.306251,36.214583,133.309375,36.216666,4.3,76.69115,5433225443,0,0,0
2,133.309375,36.214583,133.312501,36.216666,4.3,85.462598,5433225444,0,0,0
2,133.321876,36.208333,133.325000,36.210416,4.3,81.898261,5433225522,0,0,0
2,133.321876,36.210416,133.325000,36.212500,4.3,83.360959,5433225524,0,0,0
2,133.312501,36.212500,133.315625,36.214583,4.3,85.647412,5433225531,0,0,0
2,133.315624,36.212500,133.318751,36.214583,4.3,76.052209,5433225532,0,0,0
2,133.312501,36.214583,133.315625,36.216666,4.3,75.867394,5433225533,0,0,0
2,133.315624,36.214583,133.318751,36.216666,4.3,84.638842,5433225534,0,0,0
2,133.318751,36.212500,133.321876,36.214583,4.3,84.823657,5433225541,0,0,0
2,133.318751,36.214583,133.321876,36.216666,4.3,75.043638,5433225543,0,0,0
2,133.337501,36.208333,133.340625,36.210416,4.3,89.022198,5433225711,0,0,0
2,133.337501,36.210416,133.340625,36.212500,4.3,90.484895,5433225713,0,0,0
2,133.303126,36.216666,133.306251,36.218750,4.3,77.330092,5433226412,0,0,0
2,133.299999,36.218750,133.303126,36.220833,4.3,77.145278,5433226413,0,0,0
2,133.303126,36.218750,133.306251,36.220833,4.3,85.916726,5433226414,0,0,0
2,133.306251,36.216666,133.309375,36.218750,4.3,86.10154,5433226421,0,0,0
2,133.309375,36.216666,133.312501,36.218750,4.3,76.506336,5433226422,0,0,0
2,133.312501,36.216666,133.315625,36.218750,4.3,85.277784,5433226511,0,0,0
2,133.315624,36.216666,133.318751,36.218750,4.3,75.68258,5433226512,0,0,0
2,133.318751,36.216666,133.321876,36.218750,4.3,84.454028,5433226521,0,0,0
2,133.318751,36.218750,133.321876,36.220833,4.3,74.67401,5433226523,0,0,0
2,133.337501,36.218750,133.340625,36.220833,4.3,90.569394,5433226713,0,0,0
2,133.346874,36.216666,133.350001,36.218750,4.3,81.159005,5433226722,0,0,0
2,133.346874,36.218750,133.350001,36.220833,4.3,80.150435,5433226724,0,0,0
2,133.337501,36.222916,133.340625,36.225000,4.3,78.95705,5433226733,0,0,0
2,133.350001,36.218750,133.353126,36.220833,4.3,88.921883,5433226813,0,0,0
2,133.350001,36.220833,133.353126,36.222916,4.3,78.318109,5433226831,0,0,0
