1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,4629
2,129.956249,30.835416,129.959376,30.837500,4.4,84.952173,4629270623,0,0,0
2,129.950000,30.831250,129.953126,30.833333,4.1,62.791209,4629179633,0,0,0
2,129.934375,30.839583,129.937501,30.841666,4.1,62.52577,4629270444,0,0,0
2,129.950000,30.833333,129.953126,30.835416,4.1,68.846088,4629270611,0,0,0
2,129.953126,30.833333,129.956250,30.835416,4.1,61.259365,4629270612,0,0,0
2,129.953126,30.835416,129.956250,30.837500,4.1,67.314244,4629270614,0,0,0
2,129.918750,30.841666,129.921876,30.843750,4.1,59.269139,4629271321,0,0,0
2,129.946876,30.829166,129.950000,30.831250,4.0,57.77529,4629179542,0,0,0
2,129.959376,30.831250,129.962501,30.833333,4.0,61.421815,4629179644,0,0,0
2,129.962501,30.827083,129.965625,30.829166,4.0,57.979087,4629179713,0,0,0
2,129.962501,30.829166,129.965625,30.831250,4.0,62.783933,4629179731,0,0,0
2,129.965625,30.829166,129.968751,30.831250,4.0,56.03781,4629179732,0,0,0
2,129.962501,30.831250,129.965625,30.833333,4.0,54.675693,4629179733,0,0,0
2,129.934375,30.833333,129.937501,30.835416,4.0,56.209376,4629270422,0,0,0
2,129.934375,30.835416,129.937501,30.837500,4.0,61.593381,4629270424,0,0,0
2,129.934375,30.837500,129.937501,30.839583,4.0,54.064302,4629270442,0,0,0
2,129.959376,30.833333,129.962501,30.835416,4.0,53.892736,4629270622,0,0,0
2,129.959376,30.835416,129.962501,30.837500,4.0,59.276741,4629270624,0,0,0
2,129.962501,30.833333,129.965625,30.835416,4.0,60.059698,4629270711,0,0,0
2,129.962501,30.835416,129.965625,30.837500,4.0,52.530619,4629270713,0,0,0
2,129.915626,30.841666,129.918750,30.843750,4.0,59.448307,4629271312,0,0,0
2,129.918750,30.845833,129.921876,30.847916,4.0,58.08619,4629271341,0,0,0
2,129.921876,30.845833,129.925000,30.847916,4.0,64.253152,4629271342,0,0,0
2,129.921876,30.847916,129.925000,30.850000,4.0,54.61123,4629271344,0,0,0
2,129.924999,30.845833,129.928126,30.847916,4.0,57.50703,4629271431,0,0,0
2,129.928126,30.845833,129.931251,30.847916,4.0,63.673992,4629271432,0,0,0
2,129.924999,30.847916,129.928126,30.850000,4.0,60.778192,4629271433,0,0,0
2,129.928126,30.847916,129.931251,30.850000,4.0,54.03207,4629271434,0,0,0
2,129.931251,30.845833,129.934375,30.847916,4.0,56.92787,4629271441,0,0,0
2,129.934375,30.845833,129.937501,30.847916,4.0,63.094832,4629271442,0,0,0
2,129.931251,30.847916,129.934375,30.850000,4.0,60.199032,4629271443,0,0,0
2,129.934375,30.847916,129.937501,30.850000,4.0,53.45291,4629271444,0,0,0
2,129.940624,30.843750,129.943751,30.845833,4.0,53.077547,4629271514,0,0,0
2,129.943751,30.843750,129.946876,30.845833,4.0,59.244509,4629271523,0,0,0
2,129.937501,30.845833,129.940625,30.847916,4.0,56.34871,4629271531,0,0,0
2,129.940624,30.845833,129.943751,30.847916,4.0,62.515672,4629271532,0,0,0
2,129.937501,30.847916,129.940625,30.850000,4.0,59.619872,4629271533,0,0,0
2,129.950000,30.841666,129.953126,30.843750,4.0,62.719469,4629271611,0,0,0
2,129.934375,30.850000,129.937501,30.852083,4.0,59.040712,4629272422,0,0,0
2,129.937501,30.850000,129.940625,30.852083,4.0,52.29459,4629272511,0,0,0
2,129.737499,31.306250,129.740626,31.308333,4.0,64.251428,4629756933,0,0,0
2,129.737499,31.308333,129.740626,31.310416,4.0,60.100613,4629757911,0,0,0
2,129.918750,30.814583,129.921876,30.816666,3.9,53.519793,4629177343,0,0,0
2,129.921876,30.814583,129.925000,30.816666,3.9,47.521133,4629177344,0,0,0
2,129.928126,30.810416,129.931251,30.812500,3.9,47.549794,4629177414,0,0,0
2,129.934375,30.810416,129.937501,30.812500,3.9,53.033464,4629177424,0,0,0
2,129.924999,30.812500,129.928126,30.814583,3.9,56.275958,4629177431,0,0,0
2,129.928126,30.812500,129.931251,30.814583,3.9,50.277298,4629177432,0,0,0
2,129.924999,30.814583,129.928126,30.816666,3.9,53.004803,4629177433,0,0,0
2,129.928126,30.814583,129.931251,30.816666,3.9,47.006144,4629177434,0,0,0
2,129.931251,30.812500,129.934375,30.814583,3.9,55.760968,4629177441,0,0,0
2,129.934375,30.812500,129.937501,30.814583,3.9,49.762309,4629177442,0,0,0
2,129.931251,30.814583,129.934375,30.816666,3.9,52.489813,4629177443,0,0,0
2,129.934375,30.814583,129.937501,30.816666,3.9,46.491154,4629177444,0,0,0
2,129.937501,30.808333,129.940625,30.810416,3.9,56.819608,4629177511,0,0,0
2,129.937501,30.810416,129.940625,30.812500,3.9,47.034804,4629177513,0,0,0
2,129.937501,30.812500,129.940625,30.814583,3.9,55.245979,4629177531,0,0,0
2,129.940624,30.812500,129.943751,30.814583,3.9,49.247319,4629177532,0,0,0
2,129.937501,30.814583,129.940625,30.816666,3.9,51.974824,4629177533,0,0,0
2,129.940624,30.814583,129.943751,30.816666,3.9,45.976164,4629177534,0,0,0
2,129.943751,30.814583,129.946876,30.816666,3.9,51.459834,4629177543,0,0,0
