1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,4531
2,131.049999,30.608333,131.053126,30.610416,4.5,116.071148,4531703411,0,0,0
2,131.049999,30.625000,131.053126,30.627083,4.5,101.620154,4531705411,0,0,0
2,131.046876,30.643750,131.050000,30.645833,4.5,110.706756,4531707324,0,0.000005,0
2,131.000001,30.552083,131.003125,30.554166,4.4,98.922843,4531606013,0,0,0
2,131.003124,30.552083,131.006251,30.554166,4.4,88.132029,4531606014,0,0,0
2,131.000001,30.554166,131.003125,30.556250,4.4,95.817658,4531606031,0,0,0
2,131.031251,30.579166,131.034375,30.581250,4.4,99.539904,4531609241,0,0,0
2,131.031251,30.587500,131.034375,30.589583,4.4,89.898363,4531700241,0,0,0
2,131.000001,30.547916,131.003125,30.550000,4.3,73.470408,4531605033,0,0,0
2,131.003124,30.547916,131.006251,30.550000,4.3,82.241856,4531605034,0,0,0
2,131.003124,30.550000,131.006251,30.552083,4.3,80.304477,4531606012,0,0,0
2,131.000001,30.556250,131.003125,30.558333,4.3,90.387726,4531606033,0,0,0
2,131.015626,30.550000,131.018750,30.552083,4.3,78.656966,4531606112,0,0,0
2,131.049999,30.597916,131.053126,30.600000,4.3,89.151374,4531701433,0,0,0
2,131.049999,30.610416,131.053126,30.612500,4.3,77.771126,4531703413,0,0,0
2,131.046876,30.625000,131.050000,30.627083,4.3,89.944088,4531705322,0,0,0
2,131.046876,30.627083,131.050000,30.629166,4.3,85.535442,4531705324,0,0,0
2,131.053126,30.629166,131.056251,30.631250,4.3,89.074488,4531705432,0,0,0
2,131.056251,30.637500,131.059375,30.639583,4.3,76.916328,4531706441,0,0,0
2,131.040626,30.643750,131.043750,30.645833,4.3,88.357222,4531707314,0,0,0
2,131.043750,30.643750,131.046876,30.645833,4.3,78.762018,4531707323,0,0,0
2,131.043750,30.645833,131.046876,30.647916,4.3,81.477308,4531707341,0,0,0
2,131.046876,30.647916,131.050000,30.650000,4.3,84.192599,4531707344,0,0,0
2,131.053126,30.645833,131.056251,30.647916,4.3,89.425001,4531707432,0,0,0
2,131.049999,30.652083,131.053126,30.654166,4.3,91.270691,4531708413,0,0,0
2,131.049999,30.654166,131.053126,30.656250,4.3,76.443085,4531708431,0,0,0
2,131.049999,30.656250,131.053126,30.658333,4.3,89.577335,4531708433,0,0,0
2,131.053126,30.662500,131.056251,30.664583,4.3,82.651577,4531709432,0,0,0
2,131.053126,30.664583,131.056251,30.666666,4.3,86.190623,4531709434,0,0,0
2,131.018749,30.547916,131.021876,30.550000,4.2,80.196647,4531605143,0,0,0
2,131.000001,30.550000,131.003125,30.552083,4.2,79.938897,4531606011,0,0,0
2,131.006251,30.550000,131.009376,30.552083,4.2,79.206412,4531606021,0,0,0
2,131.006251,30.552083,131.009376,30.554166,4.2,77.483693,4531606023,0,0,0
2,131.003124,30.554166,131.006251,30.556250,4.2,67.228908,4531606032,0,0,0
2,131.012500,30.556250,131.015626,30.558333,4.2,78.907898,4531606133,0,0,0
2,131.031251,30.554166,131.034375,30.556250,4.2,72.098551,4531606241,0,0,0
2,131.031251,30.556250,131.034375,30.558333,4.2,76.710444,4531606243,0,0,0
2,131.000001,30.558333,131.003125,30.560416,4.2,77.185179,4531607011,0,0,0
2,131.003124,30.558333,131.006251,30.560416,4.2,68.653113,4531607012,0,0,0
2,131.006251,30.558333,131.009376,30.560416,4.2,76.452694,4531607021,0,0,0
2,131.009376,30.558333,131.012500,30.560416,4.2,67.920628,4531607022,0,0,0
2,131.012500,30.558333,131.015626,30.560416,4.2,75.72021,4531607111,0,0,0
2,131.028125,30.587500,131.031251,30.589583,4.2,79.61278,4531700232,0,0,0
2,131.043750,30.593750,131.046876,30.595833,4.2,70.7822,4531701323,0,0,0
2,131.046876,30.595833,131.050000,30.597916,4.2,66.862027,4531701342,0,0,0
2,131.049999,30.600000,131.053126,30.602083,4.2,75.353328,4531702411,0,0,0
2,131.049999,30.602083,131.053126,30.604166,4.2,79.232737,4531702413,0,0,0
2,131.049999,30.604166,131.053126,30.606250,4.2,74.580079,4531702431,0,0,0
2,131.053126,30.604166,131.056251,30.606250,4.2,66.048013,4531702432,0,0,0
2,131.049999,30.606250,131.053126,30.608333,4.2,69.927421,4531702433,0,0,0
2,131.053126,30.606250,131.056251,30.608333,4.2,77.727003,4531702434,0,0,0
2,131.040626,30.608333,131.043750,30.610416,4.2,74.539314,4531703312,0,0,0
2,131.043750,30.608333,131.046876,30.610416,4.2,66.007248,4531703321,0,0,0
2,131.046876,30.608333,131.050000,30.610416,4.2,73.80683,4531703322,0,0,0
2,131.046876,30.610416,131.050000,30.612500,4.2,77.686238,4531703324,0,0,0
2,131.046876,30.612500,131.050000,30.614583,4.2,73.766065,4531703342,0,0,0
2,131.046876,30.614583,131.050000,30.616666,4.2,77.645473,4531703344,0,0,0
2,131.049999,30.612500,131.053126,30.614583,4.2,81.565646,4531703431,0,0,0
2,131.053126,30.612500,131.056251,30.614583,4.2,73.03358,4531703432,0,0,0
2,131.049999,30.614583,131.053126,30.616666,4.2,69.113407,4531703433,0,0,0
2,131.053126,30.614583,131.056251,30.616666,4.2,76.912989,4531703434,0,0,0
2,131.046876,30.620833,131.050000,30.622916,4.2,72.219566,4531704342,0,0,0
2,131.046876,30.622916,131.050000,30.625000,4.2,76.098975,4531704344,0,0,0
2,131.049999,30.616666,131.053126,30.618750,4.2,72.992816,4531704411,0,0,0
2,131.049999,30.618750,131.053126,30.620833,4.2,68.340158,4531704413,0,0,0
2,131.049999,30.620833,131.053126,30.622916,4.2,80.019148,4531704431,0,0,0
2,131.049999,30.622916,131.053126,30.625000,4.2,67.566909,4531704433,0,0,0
2,131.043750,30.629166,131.046876,30.631250,4.2,72.138037,4531705341,0,0,0
2,131.049999,30.627083,131.053126,30.629166,4.2,67.526144,4531705413,0,0,0
2,131.049999,30.629166,131.053126,30.631250,4.2,71.405553,4531705431,0,0,0
2,131.049999,30.631250,131.053126,30.633333,4.2,75.284961,4531705433,0,0,0
2,131.053126,30.631250,131.056251,30.633333,4.2,66.752895,4531705434,0,0,0
2,131.046876,30.639583,131.050000,30.641666,4.2,72.273493,4531706344,0,0,0
2,131.049999,30.633333,131.053126,30.635416,4.2,70.632303,4531706411,0,0,0
2,131.053126,30.633333,131.056251,30.635416,4.2,78.431885,4531706412,0,0,0
2,131.049999,30.635416,131.053126,30.637500,4.2,65.979646,4531706413,0,0,0
2,131.053126,30.635416,131.056251,30.637500,4.2,73.779227,4531706414,0,0,0
2,131.049999,30.637500,131.053126,30.639583,4.2,69.126569,4531706431,0,0,0
2,131.053126,30.637500,131.056251,30.639583,4.2,76.926151,4531706432,0,0,0
2,131.049999,30.639583,131.053126,30.641666,4.2,80.073075,4531706433,0,0,0
2,131.053126,30.639583,131.056251,30.641666,4.2,71.541009,4531706434,0,0,0
2,131.056251,30.639583,131.059375,30.641666,4.2,79.34059,4531706443,0,0,0
2,131.040626,30.641666,131.043750,30.643750,4.2,67.620836,4531707312,0,0,0
2,131.037501,30.643750,131.040626,30.645833,4.2,70.767759,4531707313,0,0,0
2,131.043750,30.641666,131.046876,30.643750,4.2,75.420417,4531707321,0,0,0
2,131.046876,30.641666,131.050000,30.643750,4.2,66.888351,4531707322,0,0,0
2,131.040626,30.645833,131.043750,30.647916,4.2,80.98178,4531707332,0,0,0
2,131.040626,30.647916,131.043750,30.650000,4.2,75.596637,4531707334,0,0,0
2,131.043750,30.647916,131.046876,30.650000,4.2,67.064571,4531707343,0,0,0
2,131.049999,30.641666,131.053126,30.643750,4.2,74.687932,4531707411,0,0,0
2,131.053126,30.641666,131.056251,30.643750,4.2,66.155866,4531707412,0,0,0
2,131.049999,30.643750,131.053126,30.645833,4.2,69.30279,4531707413,0,0,0
2,131.053126,30.643750,131.056251,30.645833,4.2,77.102371,4531707414,0,0,0
2,131.056251,30.641666,131.059375,30.643750,4.2,73.955448,4531707421,0,0,0
2,131.056251,30.643750,131.059375,30.645833,4.2,68.570305,4531707423,0,0,0
2,131.049999,30.645833,131.053126,30.647916,4.2,71.717229,4531707431,0,0,0
2,131.003124,30.652083,131.006251,30.654166,4.2,78.485811,4531708014,0,0,0
2,131.006251,30.652083,131.009376,30.654166,4.2,69.953745,4531708023,0,0,0
2,131.003124,30.654166,131.006251,30.656250,4.2,81.632735,4531708032,0,0,0
2,131.003124,30.656250,131.006251,30.658333,4.2,76.980077,4531708034,0,0,0
2,131.006251,30.654166,131.009376,30.656250,4.2,73.100669,4531708041,0,0,0
2,131.006251,30.656250,131.009376,30.658333,4.2,68.448011,4531708043,0,0,0
2,131.040626,30.652083,131.043750,30.654166,4.2,74.090903,4531708314,0,0,0
2,131.043750,30.650000,131.046876,30.652083,4.2,78.743561,4531708321,0,0,0
2,131.046876,30.650000,131.050000,30.652083,4.2,70.211495,4531708322,0,0,0
2,131.043750,30.652083,131.046876,30.654166,4.2,65.558837,4531708323,0,0,0
2,131.046876,30.652083,131.050000,30.654166,4.2,73.358419,4531708324,0,0,0
2,131.040626,30.654166,131.043750,30.656250,4.2,77.237827,4531708332,0,0,0
2,131.040626,30.656250,131.043750,30.658333,4.2,72.58517,4531708334,0,0,0
2,131.043750,30.654166,131.046876,30.656250,4.2,68.705761,4531708341,0,0,0
2,131.046876,30.654166,131.050000,30.656250,4.2,76.505343,4531708342,0,0,0
2,131.043750,30.656250,131.046876,30.658333,4.2,80.384751,4531708343,0,0,0
2,131.046876,30.656250,131.050000,30.658333,4.2,71.852685,4531708344,0,0,0
2,131.049999,30.650000,131.053126,30.652083,4.2,78.011076,4531708411,0,0,0
2,131.000001,30.658333,131.003125,30.660416,4.2,80.859486,4531709011,0,0,0
2,131.003124,30.658333,131.006251,30.660416,4.2,72.32742,4531709012,0,0,0
2,131.000001,30.660416,131.003125,30.662500,4.2,76.206828,4531709013,0,0,0
2,131.003124,30.660416,131.006251,30.662500,4.2,67.674762,4531709014,0,0,0
2,131.006251,30.660416,131.009376,30.662500,4.2,75.474344,4531709023,0,0,0
2,131.003124,30.662500,131.006251,30.664583,4.2,79.353752,4531709032,0,0,0
2,131.006251,30.662500,131.009376,30.664583,4.2,70.821686,4531709041,0,0,0
2,131.043750,30.658333,131.046876,30.660416,4.2,75.732093,4531709321,0,0,0
2,131.046876,30.658333,131.050000,30.660416,4.2,67.200027,4531709322,0,0,0
2,131.043750,30.660416,131.046876,30.662500,4.2,71.079436,4531709323,0,0,0
2,131.046876,30.660416,131.050000,30.662500,4.2,78.879017,4531709324,0,0,0
2,131.043750,30.662500,131.046876,30.664583,4.2,66.426778,4531709341,0,0,0
2,131.046876,30.662500,131.050000,30.664583,4.2,74.226359,4531709342,0,0,0
2,131.046876,30.664583,131.050000,30.666666,4.2,77.373283,4531709344,0,0,0
2,131.049999,30.658333,131.053126,30.660416,4.2,74.999609,4531709411,0,0,0
2,131.049999,30.660416,131.053126,30.662500,4.2,70.346951,4531709413,0,0,0
2,131.049999,30.662500,131.053126,30.664583,4.2,65.694293,4531709431,0,0,0
