1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,4729
2,129.956249,31.864583,129.959376,31.866666,4.6,111.632943,4729673643,0,0,0
2,129.862499,31.860416,129.865626,31.862500,4.5,93.091653,4729663913,0,0.000176,0
2,129.840625,31.868750,129.843751,31.870833,4.5,111.012397,4729664714,0,0,0
2,129.921876,31.845833,129.925000,31.847916,4.5,94.658951,4729671342,0,0,0
2,129.921876,31.860416,129.925000,31.862500,4.5,98.976053,4729673324,0,0.000008,0
2,129.971874,31.860416,129.975001,31.862500,4.5,97.934219,4729673724,0,0,0
2,129.971874,31.862500,129.975001,31.864583,4.5,95.136062,4729673742,0,0,0
2,129.975001,31.860416,129.978126,31.862500,4.5,109.027788,4729673813,0,0,0
2,129.978126,31.860416,129.981250,31.862500,4.5,96.892385,4729673814,0,0,0
2,129.975001,31.862500,129.978126,31.864583,4.5,106.229631,4729673831,0,0,0
2,129.978126,31.862500,129.981250,31.864583,4.5,94.094228,4729673832,0,0,0
2,129.981250,31.862500,129.984376,31.864583,4.5,105.187797,4729673841,0,0,0
2,129.984376,31.862500,129.987500,31.864583,4.5,93.052394,4729673842,0,0,0
2,129.981250,31.864583,129.984376,31.866666,4.5,109.315873,4729673843,0,0,0
2,129.984376,31.864583,129.987500,31.866666,4.5,97.18047,4729673844,0,0,0
2,129.837501,31.864583,129.840625,31.866666,4.4,89.518168,4729663733,0,0,0
2,129.862499,31.858333,129.865626,31.860416,4.4,87.118127,4729663911,0,0,0
2,129.862499,31.862500,129.865626,31.864583,4.4,89.227092,4729663931,0,0,0
2,129.865626,31.872916,129.868751,31.875000,4.4,88.503684,4729664934,0,0,0
2,129.859376,31.879166,129.862500,31.881250,4.4,103.27291,4729665842,0,0,0
2,129.862499,31.875000,129.865626,31.877083,4.4,82.635945,4729665911,0,0,0
2,129.862499,31.877083,129.865626,31.879166,4.4,87.559021,4729665913,0,0,0
2,129.915626,31.839583,129.918750,31.841666,4.4,83.623604,4729670334,0,0,0
2,129.918750,31.837500,129.921876,31.839583,4.4,97.828942,4729670341,0,0,0
2,129.921876,31.839583,129.925000,31.841666,4.4,82.697204,4729670344,0,0,0
2,129.909374,31.841666,129.912501,31.843750,4.4,99.937908,4729671222,0,0,0
