1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,4932
2,132.959376,32.947916,132.962501,32.950000,6.8,1481.914983,4932373644,1.419353,1.959966,0.23997
2,132.962501,32.950000,132.965625,32.952083,6.8,1486.205609,4932374711,0.614834,0.780935,0.016031
2,132.996875,33.016666,133.000001,33.018750,6.8,1547.091735,4932472922,28.69913,38.2652,8.413622
2,132.521876,33.289583,132.525001,33.291666,6.8,1398.382679,4932744144,6.36527,8.944569,1.698585
2,132.531251,33.283333,132.534375,33.285416,6.8,1573.437926,4932744221,1.914811,2.398359,0.052431
2,132.531251,33.285416,132.534375,33.287500,6.8,1504.74173,4932744223,18.4924,24.13418,2.030647
2,132.525001,33.289583,132.528125,33.291666,6.8,1563.60598,4932744233,15.0912,19.71209,1.683467
2,132.528125,33.289583,132.531251,33.291666,6.8,1728.82928,4932744234,1.696243,2.448554,0.554544
2,132.531251,33.287500,132.534375,33.289583,6.8,1601.268835,4932744241,13.60481,17.68836,1.388718
2,132.531251,33.289583,132.534375,33.291666,6.8,1548.089309,4932744243,7.431959,10.11865,1.473744
2,132.518749,33.304166,132.521876,33.306250,6.8,1549.096254,4932746141,22.95158,30.20537,2.914893
2,132.521876,33.304166,132.525001,33.306250,6.8,1714.319555,4932746142,6.583838,8.894373,1.196472
2,132.525001,33.306250,132.528125,33.308333,6.8,1542.466739,4932746233,0.63827,0.799453,0.017477
2,132.503124,33.312500,132.506251,33.314583,6.8,1676.881353,4932747032,4.249324,5.646366,0.624452
2,132.515626,33.314583,132.518750,33.316666,6.8,1618.241756,4932747134,4.677743,6.020996,0.382133
2,132.525001,33.308333,132.528125,33.310416,6.8,1473.770543,4932747211,0,0,0
2,132.528125,33.310416,132.531251,33.312500,6.8,1508.230968,4932747214,55.04008,72.50292,7.096166
2,132.968751,32.931250,132.971875,32.933333,6.7,1314.793505,4932371743,3.504327,4.768998,0.249881
2,132.971874,32.937500,132.975001,32.939583,6.7,1271.049431,4932372742,1.266871,1.814443,0.191544
2,132.962501,32.952083,132.965625,32.954166,6.7,1499.862543,4932374713,2.533742,3.628886,0.383089
2,132.965625,32.954166,132.968751,32.956250,6.7,1531.272653,4932374732,7.601227,10.88666,1.149266
2,132.875001,32.968750,132.878125,32.970833,6.7,1278.711074,4932376013,8.275525,11.35244,0.691307
2,132.878124,32.970833,132.881251,32.972916,6.7,1470.835369,4932376032,0,0,0
