1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,5029
2,129.846874,33.337500,129.850001,33.339583,4.4,91.163167,5029060742,0,0,0
2,129.850001,33.347916,129.853126,33.350000,4.4,91.156699,5029061833,0,0,0
2,129.850001,33.350000,129.853126,33.352083,4.4,94.414937,5029062811,0,0,0
2,129.850001,33.364583,129.853126,33.366666,4.4,91.008974,5029063833,0,0,0
2,129.853126,33.364583,129.856250,33.366666,4.4,100.873388,5029063834,0,0,0
2,129.856250,33.362500,129.859376,33.364583,4.4,99.467951,5029063841,0,0,0
2,129.856250,33.364583,129.859376,33.366666,4.4,90.082574,5029063843,0,0,0
2,129.834376,33.368750,129.837501,33.370833,4.4,90.11425,5029064624,0,0,0
2,129.843751,33.368750,129.846875,33.370833,4.4,99.052265,5029064723,0,0,0
2,129.837501,33.370833,129.840625,33.372916,4.4,95.825703,5029064731,0,0,0
2,129.853126,33.366666,129.856250,33.368750,4.4,88.708813,5029064812,0,0,0
2,129.856250,33.366666,129.859376,33.368750,4.4,98.573227,5029064821,0,0,0
2,129.828126,33.333333,129.831250,33.335416,4.3,76.625578,5029060612,0,0,0
2,129.828126,33.335416,129.831250,33.337500,4.3,85.289098,5029060614,0,0,0
2,129.831249,33.333333,129.834376,33.335416,4.3,85.397026,5029060621,0,0,0
2,129.834376,33.333333,129.837501,33.335416,4.3,75.801822,5029060622,0,0,0
2,129.831249,33.335416,129.834376,33.337500,4.3,75.693894,5029060623,0,0,0
2,129.834376,33.335416,129.837501,33.337500,4.3,84.465342,5029060624,0,0,0
2,129.828126,33.337500,129.831250,33.339583,4.3,83.533658,5029060632,0,0,0
2,129.831249,33.337500,129.834376,33.339583,4.3,73.938454,5029060641,0,0,0
2,129.834376,33.337500,129.837501,33.339583,4.3,82.709902,5029060642,0,0,0
2,129.837501,33.333333,129.840625,33.335416,4.3,84.57327,5029060711,0,0,0
2,129.840625,33.333333,129.843751,33.335416,4.3,74.978066,5029060712,0,0,0
2,129.837501,33.335416,129.840625,33.337500,4.3,74.870138,5029060713,0,0,0
2,129.840625,33.335416,129.843751,33.337500,4.3,83.641586,5029060714,0,0,0
2,129.843751,33.333333,129.846875,33.335416,4.3,83.749514,5029060721,0,0,0
2,129.846874,33.333333,129.850001,33.335416,4.3,74.15431,5029060722,0,0,0
2,129.843751,33.335416,129.846875,33.337500,4.3,74.046382,5029060723,0,0,0
2,129.846874,33.335416,129.850001,33.337500,4.3,82.81783,5029060724,0,0,0
2,129.837501,33.337500,129.840625,33.339583,4.3,91.48135,5029060731,0,0,0
2,129.840625,33.337500,129.843751,33.339583,4.3,81.886146,5029060732,0,0,0
2,129.837501,33.339583,129.840625,33.341666,4.3,81.778218,5029060733,0,0,0
2,129.840625,33.339583,129.843751,33.341666,4.3,90.549666,5029060734,0,0,0
2,129.843751,33.337500,129.846875,33.339583,4.3,90.657594,5029060741,0,0,0
2,129.850001,33.337500,129.853126,33.339583,4.3,89.833838,5029060831,0,0,0
2,129.850001,33.339583,129.853126,33.341666,4.3,80.130706,5029060833,0,0,0
2,129.853126,33.347916,129.856250,33.350000,4.3,89.828087,5029061834,0,0,0
2,129.818751,33.356250,129.821876,33.358333,4.3,90.998042,5029062543,0,0,0
2,129.850001,33.356250,129.853126,33.358333,4.3,80.579082,5029062833,0,0,0
2,129.821876,33.358333,129.825000,33.360416,4.3,74.704863,5029063522,0,0,0
2,129.818751,33.360416,129.821876,33.362500,4.3,85.549784,5029063523,0,0,0
2,129.821876,33.360416,129.825000,33.362500,4.3,75.95458,5029063524,0,0,0
2,129.825000,33.364583,129.828126,33.366666,4.3,74.625101,5029063633,0,0,0
2,129.850001,33.358333,129.853126,33.360416,4.3,82.652555,5029063811,0,0,0
2,129.856250,33.360416,129.859376,33.362500,4.3,73.483312,5029063823,0,0,0
2,129.859376,33.362500,129.862500,33.364583,4.3,78.851809,5029063842,0,0,0
2,129.859376,33.364583,129.862500,33.366666,4.3,88.872974,5029063844,0,0,0
2,129.862499,33.364583,129.865626,33.366666,4.3,79.27777,5029063933,0,0,0
2,129.812501,33.366666,129.815625,33.368750,4.3,74.227307,5029064511,0,0,0
2,129.837501,33.372916,129.840625,33.375000,4.3,87.815684,5029064733,0,0,0
2,129.865626,33.372916,129.868751,33.375000,4.3,74.925457,5029064934,0,0,0
2,129.868751,33.372916,129.871875,33.375000,4.3,83.696905,5029064943,0,0,0
2,129.859376,33.375000,129.862500,33.377083,4.3,85.480511,5029065822,0,0,0
2,129.859376,33.377083,129.862500,33.379166,4.3,90.269274,5029065824,0,0,0
2,129.865626,33.375000,129.868751,33.377083,4.3,84.656755,5029065912,0,0,0
2,129.831249,33.385416,129.834376,33.387500,4.3,83.155826,5029066623,0,0,0
2,129.828126,33.389583,129.831250,33.391666,4.3,74.656567,5029066634,0,0,0
2,129.828126,33.393750,129.831250,33.395833,4.3,90.000385,5029067614,0,0,0
2,129.831249,33.393750,129.834376,33.395833,4.3,80.405181,5029067623,0,0,0
2,129.871875,33.391666,129.875001,33.393750,4.3,89.040534,5029067922,0,0,0
2,129.859376,33.410416,129.862500,33.412500,4.3,81.981982,5029069824,0,0,0
2,129.862499,33.410416,129.865626,33.412500,4.3,90.75343,5029069913,0,0,0
2,129.825000,33.335416,129.828126,33.337500,4.2,68.039579,5029060613,0,0,0
2,129.825000,33.337500,129.828126,33.339583,4.2,66.47864,5029060631,0,0,0
2,129.812501,33.347916,129.815625,33.350000,4.2,74.273108,5029061533,0,0,0
2,129.806251,33.356250,129.809375,33.358333,4.2,66.048883,5029062443,0,0,0
2,129.815624,33.350000,129.818751,33.352083,4.2,67.584776,5029062512,0,0,0
2,129.815624,33.352083,129.818751,33.354166,4.2,77.228092,5029062514,0,0,0
2,129.818751,33.354166,129.821876,33.356250,4.2,69.807276,5029062541,0,0,0
2,129.843751,33.354166,129.846875,33.356250,4.2,68.342306,5029062741,0,0,0
2,129.803126,33.358333,129.806251,33.360416,4.2,68.625102,5029063412,0,0,0
2,129.818751,33.362500,129.821876,33.364583,4.2,73.77754,5029063541,0,0,0
2,129.821876,33.362500,129.825000,33.364583,4.2,81.577121,5029063542,0,0,0
2,129.818751,33.364583,129.821876,33.366666,4.2,67.089208,5029063543,0,0,0
