1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,5334
2,134.837501,35.527083,134.840626,35.529166,5.3,285.879848,5334263713,0.001038,0.048044,0.001072
2,134.840626,35.527083,134.843751,35.529166,5.3,254.830377,5334263714,0,0,0
2,134.965626,35.650000,134.968751,35.652083,5.3,267.954604,5334378712,0.005267,0.427075,0.001486
2,134.968751,35.650000,134.971875,35.652083,5.3,296.338453,5334378721,0.006217,0.377368,0.005201
2,134.968751,35.652083,134.971875,35.654166,5.3,259.852636,5334378723,0.006731,0.44593,0.004615
2,134.209376,35.527083,134.212501,35.529166,5.2,226.991191,5334213624,0.000241,0.015901,0.000213
2,134.203126,35.529166,134.206250,35.531250,5.2,229.442511,5334213632,0.000037,0.0047,0.000001
2,134.206249,35.529166,134.209376,35.531250,5.2,254.681461,5334213641,0.00524,0.486934,0.002605
2,134.212501,35.527083,134.215625,35.529166,5.2,252.230142,5334213713,0.001782,0.137708,0.001286
2,134.215625,35.527083,134.218751,35.529166,5.2,224.620917,5334213714,0.001671,0.123607,0.001284
2,134.821876,35.527083,134.825001,35.529166,5.2,258.945228,5334263524,0.00325,0.367457,0.00168
2,134.840626,35.339583,134.843751,35.341666,5.1,233.452931,5334060734,0.00123,0.139039,0.001162
2,134.843751,35.339583,134.846875,35.341666,5.1,208.902778,5334060743,0.00098,0.123,0.000848
2,134.590626,35.425000,134.593751,35.427083,5.1,208.532732,5334141712,0.000068,0.014695,0.000003
2,134.590626,35.429166,134.593751,35.431250,5.1,209.494258,5334141732,0.000011,0.002449,0
2,134.587501,35.431250,134.590626,35.433333,5.1,230.680698,5334141733,0,0,0
2,134.862500,35.458333,134.865626,35.460416,5.1,190.857392,5334165911,0.001554,0.165498,0.001731
2,134.862500,35.464583,134.865626,35.466666,5.1,195.988988,5334165933,0.000649,0.042829,0.000926
2,134.846875,35.466666,134.850001,35.468750,5.1,213.819072,5334166722,0.000697,0.121505,0.00041
2,134.850001,35.466666,134.853126,35.468750,5.1,189.268919,5334166811,0.000305,0.041762,0.000268
2,134.850001,35.468750,134.853126,35.470833,5.1,214.787956,5334166813,0,0,0
2,134.853126,35.468750,134.856251,35.470833,5.1,190.237802,5334166814,0,0,0
2,134.856251,35.466666,134.859376,35.468750,5.1,234.153925,5334166821,0.000684,0.084783,0.000668
2,134.859376,35.466666,134.862500,35.468750,5.1,209.603772,5334166822,0.000615,0.017928,0.001055
2,134.856251,35.468750,134.859376,35.470833,5.1,212.680306,5334166823,0.000011,0.002616,0
2,134.859376,35.468750,134.862500,35.470833,5.1,188.130152,5334166824,0,0,0
2,134.853126,35.470833,134.856251,35.472916,5.1,213.649189,5334166832,0,0,0
2,134.856251,35.470833,134.859376,35.472916,5.1,189.099036,5334166841,0,0,0
2,134.856251,35.472916,134.859376,35.475000,5.1,208.295122,5334166843,0,0,0
2,134.862500,35.466666,134.865626,35.468750,5.1,232.046275,5334166911,0,0,0
2,134.809376,35.481250,134.812501,35.483333,5.1,193.201803,5334167444,0.000137,0.016957,0.000134
2,134.843751,35.481250,134.846875,35.483333,5.1,205.106056,5334167743,0.000369,0.057458,0.00027
2,134.846875,35.481250,134.850001,35.483333,5.1,227.548559,5334167744,0.000553,0.019284,0.000923
2,134.850001,35.479166,134.853126,35.481250,5.1,208.352473,5334167831,0.000263,0.031297,0.000267
2,134.853126,35.479166,134.856251,35.481250,5.1,230.794976,5334167832,0.000755,0.06899,0.000929
2,134.850001,35.481250,134.853126,35.483333,5.1,202.998406,5334167833,0.000011,0.002616,0
2,134.809376,35.483333,134.812501,35.485416,5.1,210.290239,5334168422,0,0,0
2,134.812501,35.483333,134.815625,35.485416,5.1,232.732743,5334168511,0.000043,0.010464,0.000001
2,134.812501,35.485416,134.815625,35.487500,5.1,207.043822,5334168513,0,0,0
2,134.812501,35.487500,134.815625,35.489583,5.1,216.443306,5334168531,0.000043,0.010464,0.000001
2,134.815625,35.489583,134.818751,35.491666,5.1,197.077337,5334168534,0.0006,0.080907,0.000536
2,134.831250,35.485416,134.834376,35.487500,5.1,200.720872,5334168623,0.000064,0.015697,0.000002
2,134.834376,35.485416,134.837501,35.487500,5.1,223.163375,5334168624,0,0,0
2,134.828126,35.489583,134.831250,35.491666,5.1,192.862036,5334168634,0.00103,0.236711,0.00016
2,134.831250,35.487500,134.834376,35.489583,5.1,210.120356,5334168641,0,0,0
2,134.834376,35.487500,134.837501,35.489583,5.1,232.562859,5334168642,0,0,0
2,134.831250,35.489583,134.834376,35.491666,5.1,215.30454,5334168643,0,0,0
2,134.834376,35.489583,134.837501,35.491666,5.1,190.754386,5334168644,0,0,0
2,134.837501,35.483333,134.840626,35.485416,5.1,224.302142,5334168711,0.000466,0.098056,0.000144
2,134.840626,35.483333,134.843751,35.485416,5.1,199.751989,5334168712,0,0,0
2,134.837501,35.485416,134.840626,35.487500,5.1,198.613222,5334168713,0,0,0
2,134.840626,35.485416,134.843751,35.487500,5.1,221.055725,5334168714,0,0,0
2,134.843751,35.483333,134.846875,35.485416,5.1,222.194492,5334168721,0,0,0
2,134.846875,35.483333,134.850001,35.485416,5.1,197.644338,5334168722,0,0,0
2,134.843751,35.485416,134.846875,35.487500,5.1,196.505572,5334168723,0,0,0
2,134.846875,35.485416,134.850001,35.487500,5.1,218.948075,5334168724,0.00019,0.030037,0.000135
2,134.837501,35.487500,134.840626,35.489583,5.1,208.012706,5334168731,0,0,0
2,134.840626,35.487500,134.843751,35.489583,5.1,230.455209,5334168732,0,0,0
2,134.837501,35.489583,134.840626,35.491666,5.1,213.196889,5334168733,0,0,0
2,134.840626,35.489583,134.843751,35.491666,5.1,188.646736,5334168734,0,0,0
2,134.843751,35.487500,134.846875,35.489583,5.1,205.905056,5334168741,0,0,0
2,134.846875,35.487500,134.850001,35.489583,5.1,228.347559,5334168742,0.000169,0.024805,0.000135
2,134.846875,35.489583,134.850001,35.491666,5.1,233.531742,5334168744,0.000861,0.095151,0.000933
2,134.850001,35.483333,134.853126,35.485416,5.1,220.086842,5334168811,0,0,0
2,134.853126,35.483333,134.856251,35.485416,5.1,195.536688,5334168812,0.000201,0.032653,0.000136
2,134.850001,35.485416,134.853126,35.487500,5.1,194.397921,5334168813,0.000485,0.069183,0.000403
2,134.853126,35.485416,134.856251,35.487500,5.1,216.840424,5334168814,0.000201,0.032653,0.000136
2,134.850001,35.489583,134.853126,35.491666,5.1,208.981589,5334168833,0.000422,0.070539,0.000272
2,134.853126,35.489583,134.856251,35.491666,5.1,231.424092,5334168834,0.000117,0.028777,0.000004
2,134.856251,35.489583,134.859376,35.491666,5.1,206.873939,5334168843,0,0,0
2,134.859376,35.489583,134.862500,35.491666,5.1,229.316442,5334168844,0.000021,0.005232,0.000001
2,134.818751,35.493750,134.821876,35.495833,5.1,203.972052,5334169523,0.000043,0.010464,0.000001
2,134.818751,35.495833,134.821876,35.497916,5.1,212.005535,5334169541,0.000032,0.007848,0.000001
2,134.821876,35.495833,134.825001,35.497916,5.1,234.448038,5334169542,0,0,0
2,134.818751,35.497916,134.821876,35.500000,5.1,189.907563,5334169543,0.000146,0.00252,0.000263
2,134.821876,35.497916,134.825001,35.500000,5.1,212.350066,5334169544,0,0,0
2,134.831250,35.491666,134.834376,35.493750,5.1,224.704024,5334169621,0.000137,0.016957,0.000134
2,134.834376,35.491666,134.837501,35.493750,5.1,200.15387,5334169622,0,0,0
2,134.834376,35.493750,134.837501,35.495833,5.1,222.199255,5334169624,0,0,0
2,134.825001,35.497916,134.828126,35.500000,5.1,234.792569,5334169633,0,0,0
2,134.834376,35.495833,134.837501,35.497916,5.1,230.232738,5334169642,0.000011,0.002616,0
2,134.834376,35.497916,134.837501,35.500000,5.1,208.134765,5334169644,0,0,0
2,134.837501,35.491666,134.840626,35.493750,5.1,222.596373,5334169711,0,0,0
2,134.840626,35.491666,134.843751,35.493750,5.1,198.04622,5334169712,0.001083,0.133037,0.001069
2,134.846875,35.491666,134.850001,35.493750,5.1,195.93857,5334169722,0.000527,0.079647,0.000404
2,134.843751,35.493750,134.846875,35.495833,5.1,195.541452,5334169723,0.000685,0.101836,0.000539
2,134.837501,35.495833,134.840626,35.497916,5.1,205.682585,5334169731,0,0,0
2,134.837501,35.497916,134.840626,35.500000,5.1,230.577268,5334169733,0,0,0
2,134.840626,35.497916,134.843751,35.500000,5.1,206.027115,5334169734,0.000011,0.002616,0
2,134.843751,35.495833,134.846875,35.497916,5.1,203.574934,5334169741,0,0,0
2,134.843751,35.497916,134.846875,35.500000,5.1,228.469618,5334169743,0,0,0
2,134.846875,35.497916,134.850001,35.500000,5.1,203.919465,5334169744,0.00043,0.039049,0.000531
2,134.850001,35.491666,134.853126,35.493750,5.1,218.381073,5334169811,0,0,0
2,134.853126,35.491666,134.856251,35.493750,5.1,193.83092,5334169812,0.000096,0.023545,0.000003
2,134.850001,35.493750,134.853126,35.495833,5.1,193.433802,5334169813,0.000422,0.070539,0.000272
2,134.856251,35.491666,134.859376,35.493750,5.1,216.273423,5334169821,0,0,0
2,134.859376,35.491666,134.862500,35.493750,5.1,191.72327,5334169822,0,0,0
2,134.859376,35.493750,134.862500,35.495833,5.1,213.768655,5334169824,0.000094,0.006492,0.000132
2,134.862500,35.491666,134.865626,35.493750,5.1,214.165773,5334169911,0,0,0
2,134.187501,35.520833,134.190625,35.522916,5.1,216.49547,5334212531,0.00118,0.024501,0.001875
2,134.212501,35.516666,134.215625,35.518750,5.1,189.186477,5334212711,0.002242,0.232532,0.001896
2,134.218751,35.520833,134.221875,35.522916,5.1,205.957219,5334212741,0.000881,0.023256,0.001354
2,134.218751,35.522916,134.221875,35.525000,5.1,221.407189,5334212743,0.00003,0.005888,0.000001
2,134.190624,35.525000,134.193751,35.527083,5.1,200.402753,5334213512,0.000084,0.004959,0.000105
2,134.193751,35.527083,134.196876,35.529166,5.1,230.606274,5334213523,0.000477,0.013126,0.000729
2,134.818751,35.500000,134.821876,35.502083,5.1,207.113295,5334260521,0.000787,0.076839,0.00093
2,134.821876,35.500000,134.825001,35.502083,5.1,229.555798,5334260522,0.000011,0.002616,0
2,134.818751,35.502083,134.821876,35.504166,5.1,213.156423,5334260523,0.000428,0.021996,0.00066
