1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,5335
2,135.340626,35.450000,135.343751,35.452083,5.5,335.422241,5335124712,0.126616,3.735113,0.031578
2,135.346875,35.472916,135.350001,35.475000,5.5,302.463112,5335126744,0.068888,2.215268,0.00619
2,135.343751,35.477083,135.346875,35.479166,5.5,357.131002,5335127723,0.011511,0.282839,0.006275
2,135.343751,35.479166,135.346875,35.481250,5.5,338.452934,5335127741,0.001052,0.010009,0.001524
2,135.340626,35.483333,135.343751,35.485416,5.5,321.324652,5335128712,0,0,0
2,135.343751,35.483333,135.346875,35.485416,5.5,357.222738,5335128721,0,0,0
2,135.334376,35.431250,135.337501,35.433333,5.4,270.645638,5335121644,0.063753,3.284984,0.009616
2,135.321876,35.437500,135.325001,35.439583,5.4,328.239237,5335122542,0.065714,3.243576,0.014492
2,135.321876,35.439583,135.325001,35.441666,5.4,298.584724,5335122544,0.085628,4.372878,0.014178
2,135.325001,35.433333,135.328126,35.435416,5.4,309.773036,5335122611,0.033538,1.534461,0.011286
2,135.328126,35.435416,135.331250,35.437500,5.4,325.973131,5335122614,0.059013,2.746903,0.01835
2,135.331250,35.433333,135.334376,35.435416,5.4,306.775265,5335122621,0.065569,3.410728,0.008856
2,135.334376,35.433333,135.337501,35.435416,5.4,271.856875,5335122622,0.047682,2.493897,0.006002
2,135.331250,35.435416,135.334376,35.437500,5.4,291.054741,5335122623,0.091432,4.669686,0.015125
2,135.334376,35.435416,135.337501,35.437500,5.4,322.97536,5335122624,0.029584,1.490339,0.005556
2,135.325001,35.437500,135.328126,35.439583,5.4,293.320847,5335122631,0.038721,1.972012,0.006586
2,135.328126,35.437500,135.331250,35.439583,5.4,325.241465,5335122632,0.054539,2.148503,0.029504
2,135.325001,35.439583,135.328126,35.441666,5.4,330.505342,5335122633,0.099817,4.78434,0.026596
2,135.328126,35.439583,135.331250,35.441666,5.4,295.586952,5335122634,0.070157,2.639193,0.041957
2,135.331250,35.437500,135.334376,35.439583,5.4,290.323075,5335122641,0.066423,3.082726,0.020946
2,135.331250,35.439583,135.334376,35.441666,5.4,327.50757,5335122643,0.057019,2.661371,0.017496
2,135.334376,35.439583,135.337501,35.441666,5.4,292.589181,5335122644,0.027856,1.344489,0.007123
2,135.337501,35.439583,135.340626,35.441666,5.4,324.509799,5335122733,0.012074,0.219096,0.01478
2,135.321876,35.447916,135.325001,35.450000,5.4,267.956915,5335123544,0.117905,5.386971,0.039915
2,135.325001,35.441666,135.328126,35.443750,5.4,306.846372,5335123611,0.13638,6.036118,0.052439
2,135.328126,35.441666,135.331250,35.443750,5.4,271.927982,5335123612,0.048128,1.317524,0.044633
2,135.325001,35.443750,135.328126,35.445833,5.4,292.180717,5335123613,0.137589,5.627691,0.067755
2,135.328126,35.443750,135.331250,35.445833,5.4,324.101335,5335123614,0.064209,2.509539,0.035374
2,135.331250,35.441666,135.334376,35.443750,5.4,303.848601,5335123621,0.084376,4.253438,0.015756
2,135.334376,35.441666,135.337501,35.443750,5.4,268.930211,5335123622,0.01842,0.796194,0.007695
2,135.331250,35.443750,135.334376,35.445833,5.4,289.182945,5335123623,0.097202,4.839552,0.020095
2,135.334376,35.443750,135.337501,35.445833,5.4,321.103564,5335123624,0.048834,2.232517,0.01649
2,135.325001,35.445833,135.328126,35.447916,5.4,301.497234,5335123631,0.134564,5.910374,0.053198
2,135.328126,35.445833,135.331250,35.447916,5.4,333.417852,5335123632,0.046154,2.033848,0.018033
2,135.325001,35.447916,135.328126,35.450000,5.4,299.877533,5335123633,0.202162,8.457732,0.093483
2,135.328126,35.447916,135.331250,35.450000,5.4,331.798151,5335123634,0.110695,4.736948,0.047783
2,135.331250,35.445833,135.334376,35.447916,5.4,298.499462,5335123641,0.081818,4.161603,0.014084
2,135.334376,35.445833,135.337501,35.447916,5.4,330.42008,5335123642,0.05744,2.834827,0.012679
2,135.331250,35.447916,135.334376,35.450000,5.4,296.879761,5335123643,0.01708,0.696859,0.008467
2,135.337501,35.441666,135.340626,35.443750,5.4,300.850829,5335123711,0.007853,0.235292,0.00663
2,135.337501,35.443750,135.340626,35.445833,5.4,286.185174,5335123713,0.02645,0.991273,0.015939
2,135.337501,35.447916,135.340626,35.450000,5.4,293.88199,5335123733,0.0841,3.912828,0.026209
2,135.321876,35.452083,135.325001,35.454166,5.4,288.699685,5335124524,0.023084,0.679467,0.019879
2,135.321876,35.454166,135.325001,35.456250,5.4,294.130395,5335124542,0.008208,0.154867,0.009857
2,135.321876,35.456250,135.325001,35.458333,5.4,302.558878,5335124544,0.00226,0.025213,0.003274
2,135.325001,35.450000,135.328126,35.452083,5.4,272.332757,5335124611,0.163727,7.227257,0.063572
2,135.328126,35.450000,135.331250,35.452083,5.4,304.253375,5335124612,0.113385,5.336545,0.033367
2,135.328126,35.452083,135.331250,35.454166,5.4,285.701913,5335124614,0.076845,3.81078,0.016375
2,135.331250,35.450000,135.334376,35.452083,5.4,269.334985,5335124621,0.026007,1.091804,0.011905
2,135.334376,35.450000,135.337501,35.452083,5.4,301.255604,5335124622,0.047583,2.113076,0.018068
2,135.325001,35.454166,135.328126,35.456250,5.4,326.051014,5335124631,0.045313,1.686936,0.027667
2,135.328126,35.454166,135.331250,35.456250,5.4,291.132624,5335124632,0.159737,8.132035,0.027267
2,135.325001,35.456250,135.328126,35.458333,5.4,267.640488,5335124633,0.06104,2.959375,0.015181
2,135.337501,35.452083,135.340626,35.454166,5.4,314.62476,5335124713,0.013447,0.445371,0.009986
2,135.321876,35.458333,135.325001,35.460416,5.4,319.980674,5335125522,0,0,0
2,135.325001,35.458333,135.328126,35.460416,5.4,285.062284,5335125611,0.025475,1.212441,0.007064
2,135.325001,35.460416,135.328126,35.462500,5.4,296.488538,5335125613,0.009105,0.354733,0.005052
2,135.328126,35.466666,135.331250,35.468750,5.4,276.807411,5335126612,0.007975,0.342126,0.003415
2,135.328126,35.468750,135.331250,35.470833,5.4,313.103872,5335126614,0,0,0
2,135.331250,35.468750,135.334376,35.470833,5.4,278.185482,5335126623,0.000476,0.026409,0.000012
2,135.365626,35.470833,135.368751,35.472916,5.4,299.493085,5335126932,0.08997,4.463517,0.019112
2,135.365626,35.472916,135.368751,35.475000,5.4,326.796231,5335126934,0.114771,4.887906,0.050297
2,135.321876,35.481250,135.325001,35.483333,5.4,296.335255,5335127544,0.002858,0.158457,0.00007
2,135.362500,35.477083,135.365626,35.479166,5.4,308.567971,5335127913,0.134761,6.672017,0.029066
2,135.368751,35.475000,135.371876,35.477083,5.4,284.262597,5335127921,0.008031,0.19508,0.008244
2,135.368751,35.477083,135.371876,35.479166,5.4,305.5702,5335127923,0.032464,1.374808,0.014478
2,135.368751,35.479166,135.371876,35.481250,5.4,288.961641,5335127941,0.012527,0.519493,0.005941
2,135.368751,35.481250,135.371876,35.483333,5.4,313.267016,5335127943,0.018176,0.582525,0.014126
2,135.328126,35.489583,135.331250,35.491666,5.4,301.847538,5335128634,0,0,0
2,135.353126,35.487500,135.356251,35.489583,5.4,323.396771,5335128832,0.003124,0.098138,0.002491
2,135.353126,35.489583,135.356251,35.491666,5.4,327.772613,5335128834,0.001994,0.085532,0.000854
2,135.356251,35.487500,135.359376,35.489583,5.4,288.478381,5335128841,0.000565,0.006303,0.000818
2,135.359376,35.487500,135.362500,35.489583,5.4,320.398999,5335128842,0.002082,0.065425,0.00166
2,135.362500,35.487500,135.365626,35.489583,5.4,285.480609,5335128931,0.008983,0.247899,0.008267
2,135.362500,35.489583,135.365626,35.491666,5.4,292.854223,5335128933,0,0,0
2,135.331250,35.493750,135.334376,35.495833,5.4,311.65409,5335129623,0.004763,0.264094,0.000117
2,135.353126,35.491666,135.356251,35.493750,5.4,309.221151,5335129812,0.001041,0.032713,0.00083
2,135.609376,35.462500,135.612500,35.464583,5.4,268.776928,5335145842,0.005655,0.304816,0.00067
2,135.609376,35.464583,135.612500,35.466666,5.4,291.139399,5335145844,0.001406,0.08179,0.000044
2,135.612500,35.464583,135.615626,35.466666,5.4,323.060018,5335145933,0.002843,0.141237,0.000582
2,135.615626,35.464583,135.618751,35.466666,5.4,288.141628,5335145934,0.000937,0.054527,0.000029
2,135.612500,35.466666,135.615626,35.468750,5.4,307.506328,5335146911,0.000469,0.027263,0.000015
2,135.615626,35.466666,135.618751,35.468750,5.4,272.587938,5335146912,0,0,0
2,135.612500,35.468750,135.615626,35.470833,5.4,276.96378,5335146913,0.001906,0.08671,0.000553
2,135.615626,35.468750,135.618751,35.470833,5.4,308.884398,5335146914,0,0,0
2,135.618751,35.466666,135.621876,35.468750,5.4,304.508556,5335146921,0.000937,0.054527,0.000029
2,135.621876,35.466666,135.625001,35.468750,5.4,269.590166,5335146922,0.002406,0.09163,0.001062
2,135.618751,35.468750,135.621876,35.470833,5.4,273.966008,5335146923,0,0,0
2,135.621876,35.468750,135.625001,35.470833,5.4,305.886627,5335146924,0.007749,0.257468,0.004191
2,135.615626,35.470833,135.618751,35.472916,5.4,313.26024,5335146932,0,0,0
2,135.615626,35.472916,135.618751,35.475000,5.4,273.724378,5335146934,0,0,0
2,135.621876,35.470833,135.625001,35.472916,5.4,310.262469,5335146942,0.007312,0.207862,0.004671
2,135.618751,35.472916,135.621876,35.475000,5.4,305.644996,5335146943,0,0,0
2,135.621876,35.472916,135.625001,35.475000,5.4,270.726607,5335146944,0.005437,0.098809,0.004613
2,135.559376,35.481250,135.562501,35.483333,5.4,325.091268,5335147444,0,0,0
2,135.603126,35.481250,135.606251,35.483333,5.4,304.106868,5335147834,0.002542,0.073382,0.001418
2,135.606251,35.479166,135.609376,35.481250,5.4,279.801493,5335147841,0.029118,1.645636,0.001895
2,135.609376,35.479166,135.612500,35.481250,5.4,311.722112,5335147842,0.013153,0.741028,0.000904
2,135.609376,35.481250,135.612500,35.483333,5.4,301.109096,5335147844,0.043491,2.240103,0.00728
2,135.615626,35.475000,135.618751,35.477083,5.4,332.948142,5335147912,0.005718,0.26013,0.001659
2,135.615626,35.477083,135.618751,35.479166,5.4,322.335127,5335147914,0.020559,0.881861,0.007059
2,135.618751,35.475000,135.621876,35.477083,5.4,298.029753,5335147921,0.00878,0.244966,0.005704
2,135.621876,35.475000,135.625001,35.477083,5.4,329.950371,5335147922,0.014122,0.773212,0.001428
2,135.618751,35.477083,135.621876,35.479166,5.4,287.416737,5335147923,0.031181,1.620631,0.004922
2,135.615626,35.479166,135.618751,35.481250,5.4,308.72434,5335147932,0.030183,1.248382,0.011309
2,135.618751,35.479166,135.621876,35.481250,5.4,273.80595,5335147941,0.047991,2.284386,0.011864
2,135.540626,35.485416,135.543751,35.487500,5.4,327.84741,5335148314,0.042583,1.869873,0.009967
2,135.543751,35.485416,135.546876,35.487500,5.4,292.92902,5335148323,0.034169,1.472766,0.008526
2,135.546876,35.485416,135.550000,35.487500,5.4,324.849638,5335148324,0.047941,2.285059,0.007783
2,135.553126,35.485416,135.556251,35.487500,5.4,321.851867,5335148414,0.007169,0.28821,0.002186
2,135.556251,35.485416,135.559376,35.487500,5.4,286.933477,5335148423,0.018993,0.912205,0.002951
2,135.559376,35.485416,135.562501,35.487500,5.4,318.854095,5335148424,0.012418,0.533283,0.003136
2,135.562501,35.483333,135.565625,35.485416,5.4,317.476024,5335148511,0.001082,0.058995,0.000034
