1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,5231
2,131.753124,34.670833,131.756251,34.672916,5.1,208.548575,5231060032,0.000807,0.150064,0.000362
2,131.721874,34.675000,131.725001,34.677083,5.0,179.011987,5231051722,0.000042,0.003751,0.000055
2,131.750001,34.668750,131.753125,34.670833,5.0,194.886145,5231060013,0.000003,0.001014,0
2,131.750001,34.672916,131.753125,34.675000,5.0,174.122982,5231060033,0.00009,0.022009,0.000056
2,131.799999,34.666666,131.803126,34.668750,5.0,205.545314,5231060411,0.000095,0.024038,0.000056
2,131.812501,34.666666,131.815625,34.668750,5.0,201.797064,5231060511,0.000193,0.036612,0.000167
2,131.815624,34.666666,131.818751,34.668750,5.0,179.967041,5231060512,0.000072,0.014909,0.000056
2,131.812501,34.668750,131.815625,34.670833,5.0,176.144896,5231060513,0.000077,0.029416,0.000002
2,131.815624,34.668750,131.818751,34.670833,5.0,196.100795,5231060514,0.000056,0.008823,0.000055
2,131.818751,34.666666,131.821876,34.668750,5.0,199.922939,5231060521,0.000008,0.003043,0
2,131.812501,34.670833,131.815625,34.672916,5.0,188.530401,5231060531,0.000117,0.019675,0.000111
2,131.815624,34.670833,131.818751,34.672916,5.0,208.4863,5231060532,0.000037,0.001723,0.000055
2,131.821876,34.670833,131.825000,34.672916,5.0,206.612175,5231060542,0.000456,0.049684,0.000551
2,131.821876,34.672916,131.825000,34.675000,5.0,173.463507,5231060544,0.000271,0.028593,0.00033
2,131.818751,34.675000,131.821876,34.677083,5.0,196.434286,5231061521,0.000721,0.126162,0.000666
2,131.815624,34.679166,131.818751,34.681250,5.0,199.930446,5231061532,0.000035,0.000708,0.000055
2,131.812501,34.681250,131.815625,34.683333,5.0,205.374627,5231061533,0.000306,0.016823,0.000439
2,131.815624,34.681250,131.818751,34.683333,5.0,183.544603,5231061534,0.00029,0.010737,0.000438
2,131.818751,34.679166,131.821876,34.681250,5.0,178.100423,5231061541,0.000284,0.033665,0.000331
2,131.825000,34.675000,131.828126,34.677083,5.0,194.560161,5231061611,0.000684,0.087005,0.000772
2,131.828126,34.679166,131.831250,34.681250,5.0,196.182197,5231061632,0.001116,0.064155,0.001591
2,131.809375,34.685416,131.812501,34.687500,5.0,190.129538,5231062424,0.000329,0.025952,0.00044
2,131.806251,34.689583,131.809375,34.691666,5.0,177.41805,5231062443,0.000228,0.012364,0.000329
2,131.809375,34.689583,131.812501,34.691666,5.0,197.373949,5231062444,0.00114,0.048327,0.001699
2,131.815624,34.687500,131.818751,34.689583,5.0,199.981443,5231062532,0.001308,0.163158,0.001489
2,131.815624,34.689583,131.818751,34.691666,5.0,195.499824,5231062534,0.00038,0.00779,0.000602
2,131.818751,34.687500,131.821876,34.689583,5.0,178.151419,5231062541,0.000854,0.126966,0.000885
2,131.818751,34.689583,131.821876,34.691666,5.0,173.6698,5231062543,0.000986,0.039408,0.00148
2,131.821876,34.689583,131.825000,34.691666,5.0,193.625699,5231062544,0.000744,0.021973,0.00115
2,131.825000,34.685416,131.828126,34.687500,5.0,206.337187,5231062613,0.000446,0.033149,0.000604
