1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,5536
2,136.753125,36.666666,136.756251,36.668750,4.7,117.523847,5536060012,0,0.000317,0
2,136.675000,36.666666,136.678126,36.668750,4.6,106.086274,5536050411,0,0,0
2,136.678126,36.666666,136.681251,36.668750,4.6,118.562157,5536050412,0,0.000044,0
2,136.675000,36.668750,136.678126,36.670833,4.6,119.254272,5536050413,0,0,0
2,136.678126,36.668750,136.681251,36.670833,4.6,105.606738,5536050414,0,0,0
2,136.681251,36.666666,136.684376,36.668750,4.6,104.914622,5536050421,0,0.000091,0
2,136.684376,36.666666,136.687501,36.668750,4.6,117.390505,5536050422,0,0,0
2,136.681251,36.668750,136.684376,36.670833,4.6,118.082621,5536050423,0,0.000006,0
2,136.684376,36.668750,136.687501,36.670833,4.6,130.558504,5536050424,0,0.000011,0
2,136.675000,36.670833,136.678126,36.672916,4.6,107.470505,5536050431,0,0.000211,0
2,136.678126,36.670833,136.681251,36.672916,4.6,119.946388,5536050432,0,0,0
2,136.675000,36.672916,136.678126,36.675000,4.6,122.981807,5536050433,0,0.000244,0
2,136.678126,36.672916,136.681251,36.675000,4.6,109.334272,5536050434,0,0,0
2,136.681251,36.670833,136.684376,36.672916,4.6,106.298853,5536050441,0,0.00004,0
2,136.684376,36.670833,136.687501,36.672916,4.6,118.774736,5536050442,0,0.000057,0
2,136.681251,36.672916,136.684376,36.675000,4.6,121.810155,5536050443,0,0.000207,0
2,136.684376,36.672916,136.687501,36.675000,4.6,108.162621,5536050444,0,0.000186,0
2,136.687501,36.666666,136.690625,36.668750,4.6,129.866388,5536050511,0,0.000017,0
2,136.690625,36.666666,136.693751,36.668750,4.6,116.218853,5536050512,0,0.000017,0
2,136.687501,36.668750,136.690625,36.670833,4.6,116.910969,5536050513,0,0.000006,0
2,136.690625,36.668750,136.693751,36.670833,4.6,129.386852,5536050514,0,0,0
2,136.693751,36.666666,136.696876,36.668750,4.6,128.694736,5536050521,0,0,0
2,136.696876,36.666666,136.700001,36.668750,4.6,115.047202,5536050522,0,0.000013,0
2,136.693751,36.668750,136.696876,36.670833,4.6,115.739317,5536050523,0,0.000037,0
2,136.696876,36.668750,136.700001,36.670833,4.6,128.2152,5536050524,0,0,0
2,136.687501,36.670833,136.690625,36.672916,4.6,105.127202,5536050531,0,0,0
2,136.690625,36.670833,136.693751,36.672916,4.6,117.603085,5536050532,0,0.000007,0
2,136.687501,36.672916,136.690625,36.675000,4.6,120.638504,5536050533,0,0.000057,0
