1,v01,JGD2000,2016/08/05 15:30:00,20160805150000,99,[gis][pga][al][ah][sinj],jshis,M1,5636
2,136.896876,37.387500,136.900001,37.389583,3.9,48.528242,5636076142,0,0,0
2,136.893750,37.389583,136.896876,37.391666,3.9,46.763243,5636076143,0,0,0
2,136.896876,37.389583,136.900001,37.391666,3.9,52.246913,5636076144,0,0,0
2,136.903126,37.383333,136.906251,37.385416,3.9,54.633188,5636076212,0,0,0
2,136.900001,37.385416,136.903126,37.387500,3.9,56.80689,5636076213,0,0,0
2,136.903126,37.385416,136.906251,37.387500,3.9,50.808231,5636076214,0,0,0
2,136.906251,37.383333,136.909375,37.385416,3.9,48.634529,5636076221,0,0,0
2,136.906251,37.385416,136.909375,37.387500,3.9,56.2919,5636076223,0,0,0
2,136.900001,37.387500,136.903126,37.389583,3.9,54.011912,5636076231,0,0,0
2,136.903126,37.387500,136.906251,37.389583,3.9,48.013252,5636076232,0,0,0
2,136.900001,37.389583,136.903126,37.391666,3.9,46.248253,5636076233,0,0,0
2,136.903126,37.389583,136.906251,37.391666,3.9,51.731923,5636076234,0,0,0
2,136.906251,37.387500,136.909375,37.389583,3.9,53.496922,5636076241,0,0,0
2,136.896876,37.393750,136.900001,37.395833,3.9,48.716915,5636077124,0,0,0
2,136.896876,37.395833,136.900001,37.397916,3.9,47.466905,5636077142,0,0,0
2,136.900001,37.391666,136.903126,37.393750,3.9,55.965583,5636077211,0,0,0
2,136.903126,37.391666,136.906251,37.393750,3.9,49.966924,5636077212,0,0,0
2,136.900001,37.393750,136.903126,37.395833,3.9,54.200584,5636077213,0,0,0
2,136.906251,37.391666,136.909375,37.393750,3.9,55.450594,5636077221,0,0,0
2,136.903126,37.395833,136.906251,37.397916,3.9,46.951916,5636077232,0,0,0
2,136.906251,37.395833,136.909375,37.397916,3.9,52.435586,5636077241,0,0,0
2,136.903126,37.381250,136.906251,37.383333,3.8,41.770949,5636075234,0,0,0
2,136.906251,37.381250,136.909375,37.383333,3.8,46.647034,5636075243,0,0,0
2,136.890626,37.383333,136.893750,37.385416,3.8,49.495751,5636076112,0,0,0
2,136.887501,37.385416,136.890626,37.387500,3.8,41.218509,5636076113,0,0,0
2,136.890626,37.385416,136.893750,37.387500,3.8,46.094594,5636076114,0,0,0
2,136.893750,37.385416,136.896876,37.387500,3.8,50.970679,5636076123,0,0,0
2,136.887501,37.387500,136.890626,37.389583,3.8,48.943311,5636076131,0,0,0
2,136.890626,37.387500,136.893750,37.389583,3.8,43.609296,5636076132,0,0,0
2,136.890626,37.389583,136.893750,37.391666,3.8,46.915943,5636076134,0,0,0
2,136.893750,37.387500,136.896876,37.389583,3.8,48.485382,5636076141,0,0,0
2,136.900001,37.383333,136.903126,37.385416,3.8,43.703807,5636076211,0,0,0
2,136.890626,37.391666,136.893750,37.393750,3.8,45.346503,5636077112,0,0,0
2,136.893750,37.391666,136.896876,37.393750,3.8,50.222589,5636077121,0,0,0
2,136.896876,37.391666,136.900001,37.393750,3.8,44.888574,5636077122,0,0,0
2,136.893750,37.393750,136.896876,37.395833,3.8,48.65315,5636077123,0,0,0
2,136.893750,37.395833,136.896876,37.397916,3.8,47.54164,5636077141,0,0,0
2,136.903126,37.397916,136.906251,37.400000,3.8,46.88806,5636077234,0,0,0
2,136.909375,37.395833,136.912501,37.397916,3.8,41.291767,5636077242,0,0,0
2,136.900001,37.400000,136.903126,37.402083,3.8,42.732182,5636078211,0,0,0
2,136.903126,37.400000,136.906251,37.402083,3.8,47.608268,5636078212,0,0,0
2,136.900001,37.402083,136.903126,37.404166,3.8,50.618123,5636078213,0,0,0
2,136.903126,37.402083,136.906251,37.404166,3.8,45.284108,5636078214,0,0,0
2,136.884376,37.381250,136.887501,37.383333,3.7,38.364348,5636075044,0,0,0
2,136.887501,37.383333,136.890626,37.385416,3.7,39.675857,5636076111,0,0,0
2,136.890626,37.393750,136.893750,37.395833,3.7,38.926615,5636077114,0,0,0
2,136.896876,37.397916,136.900001,37.400000,3.7,42.100107,5636077144,0,0,0
2,136.903126,37.393750,136.906251,37.395833,3.7,38.112232,5636077214,0,0,0
2,136.909375,37.393750,136.912501,37.395833,3.7,37.705041,5636077224,0,0,0
2,136.900001,37.395833,136.903126,37.397916,3.7,41.866888,5636077231,0,0,0
2,136.900001,37.397916,136.903126,37.400000,3.7,37.357095,5636077233,0,0,0
2,136.912501,37.393750,136.915626,37.395833,3.7,42.040861,5636077313,0,0,0
2,136.896876,37.400000,136.900001,37.402083,3.7,42.740516,5636078122,0,0,0
2,136.746876,37.343750,136.750001,37.345833,3.6,37.629455,5636051924,0,0,0
2,136.753125,37.350000,136.756251,37.352083,3.6,33.973646,5636062012,0,0,0
2,136.871876,37.368750,136.875001,37.370833,3.6,33.399137,5636064924,0,0,0
2,136.871876,37.370833,136.875001,37.372916,3.6,35.524149,5636064942,0,0,0
2,136.968751,37.333333,136.971875,37.335416,3.6,34.393458,5636070721,0,0,0
2,136.971875,37.333333,136.975001,37.335416,3.6,38.248875,5636070722,0,0,0
2,136.968751,37.335416,136.971875,37.337500,3.6,36.625727,5636070723,0,0,0
2,136.971875,37.335416,136.975001,37.337500,3.6,32.408236,5636070724,0,0,0
2,136.968751,37.337500,136.971875,37.339583,3.6,39.220071,5636070741,0,0,0
2,136.971875,37.337500,136.975001,37.339583,3.6,35.00258,5636070742,0,0,0
2,136.971875,37.339583,136.975001,37.341666,3.6,33.741508,5636070744,0,0,0
2,136.875001,37.370833,136.878125,37.372916,3.6,39.379565,5636074031,0,0,0
2,136.875001,37.372916,136.878125,37.375000,3.6,34.155818,5636074033,0,0,0
2,136.903126,37.372916,136.906251,37.375000,3.6,36.562935,5636074234,0,0,0
2,136.878125,37.375000,136.881251,37.377083,3.6,33.511638,5636075012,0,0,0
2,136.878125,37.377083,136.881251,37.379166,3.6,37.447024,5636075014,0,0,0
2,136.881251,37.377083,136.884376,37.379166,3.6,33.229532,5636075023,0,0,0
2,136.881251,37.379166,136.884376,37.381250,3.6,33.671577,5636075041,0,0,0
2,136.884376,37.379166,136.887501,37.381250,3.6,37.526993,5636075042,0,0,0
2,136.881251,37.381250,136.884376,37.383333,3.6,38.331113,5636075043,0,0,0
2,136.887501,37.381250,136.890626,37.383333,3.6,37.969038,5636075133,0,0,0
2,136.903126,37.375000,136.906251,37.377083,3.6,40.136246,5636075212,0,0,0
2,136.903126,37.377083,136.906251,37.379166,3.6,35.998724,5636075214,0,0,0
2,136.906251,37.377083,136.909375,37.379166,3.6,39.85414,5636075223,0,0,0
2,136.903126,37.379166,136.906251,37.381250,3.6,36.440768,5636075232,0,0,0
2,136.906251,37.379166,136.909375,37.381250,3.6,40.296185,5636075241,0,0,0
2,136.909375,37.379166,136.912501,37.381250,3.6,36.078693,5636075242,0,0,0
2,136.909375,37.381250,136.912501,37.383333,3.6,32.665321,5636075244,0,0,0
